item_cd,item_name,itemnm,count,amount,quantity
0000040341002,ウンダーベルク,,4,966,7
0000042019008,クライナーファイグリング　ペット,,6,2376,12
0000042019039,クライナーファイグリング　20ml,,145,65322,330
0000042256236,クライナーファイグリング　ココビスケット,,122,51480,260
0000042280712,クライナーファイグリング　エルダーコラーダ,,173,70092,354
0000042353324,クライナーファイグリング　ペパーミント,,159,48114,243
0000042353348,クライナーファイグリング　ワイルドベリー,,223,75501,385
0000042353355,クライナーファイグリング　パイナップルサワー,,189,65637,336
0000045043413,琉球王朝マイルド,,2,1960,2
0000045043482,泡盛琉球王朝特撰古酒,,2,5940,3
0000045069086,月桂冠　上撰　エコカップ,,1,188,1
0000047478619,よなよなエール,,80,25948,106
0000049123814,ブラックニッカ　クリア,,92,26671,98
0000049151831,Ｖ.Ｓ.Ｏ.Ｐ,,22,54932,24
0000049179996,キリンブランデー　Ｖ．Ｓ．Ｏ,,2,2560,2
0000049194340,紹興酒　花彫り,,7,2680,10
0000049216424,久米島の久米仙　ブラウン,,21,23188,33
0000049216455,久米島の久米仙泡盛,,6,1920,6
0000049294415,菊正宗　ピンパック,,39,7408,58
0000049311518,菊之露　ブラウン,,38,41472,64
0000049311525,菊之露30度,,5,1790,5
0000049311532,菊之露30度,,1,578,1
0000049311556,菊之露　Ｖ.Ｉ.Ｐスタンダード　古酒,,1,1180,1
0000049311570,菊之露　Ｖ.Ｉ.Ｐゴールド　古酒,,134,263832,211
0000049312133,賀茂鶴　特製ゴールド　大吟醸　純金箔入　丸瓶,,13,8654,18
0000049312164,賀茂鶴　純米酒,,3,1094,3
0000049312195,賀茂鶴　本醸造辛口,,2,700,2
0000049314571,ブラックニッカ　リッチブレンド,,20,8126,21
0000049337006,プラＱ,,11,2511,12
0000049337037,梅酒　ピオ,,53,7701,78
0000049403770,ワンカップミニ,,9,1056,12
0000049575330,一番搾り　135ml,,31,4489,47
0000049575484,ハートランド　瓶,,51,20336,82
0000049575491,淡麗極上生　135ml,,7,912,12
0000049575651,ハートランド　小瓶,,51,17806,87
0000049575675,ギネス　エクストラスタウト,,46,21800,90
0000049581119,ダルマ　むぎこーん　25度,,4,576,6
0000049651126,黄桜マイルド　パック,,1,128,1
0000049677225,月桂冠　つき　エコカップ,,78,11814,100
0000049677232,月桂冠　糖質ゼロ　エコカップ,,1,444,3
0000049870114,上撰　ワンカップ,,129,30815,182
0000049870176,大関甘酒　カップ,,80,12078,135
0000049893588,スーパードライ　135ml,,80,14785,157
0000050213245,ドラフト・ギネス,,128,60778,270
0000050507733,ボンベイ・サファイヤ・ジン,,27,21580,27
0005276011811,サルバライモンプルチアーノダブルッツオ赤,サルバライ  モンテプルチア－ノ,2,1960,2
0009016014254,アガバレス　シルバー,,4,8900,5
0009016014292,アガバレス　ゴールド,,6,14240,8
0017444000213,ペッパーウッド・グローヴ　カベルネ,,1,1580,1
0024223002092,サンタ　テレサ　クラーロ,,1,1680,1
0040063400027,フォアローゼズ　シングルバレル,ﾌｵｱﾛ-ｾﾞｽﾞ ｼﾝｸﾞﾙﾊﾞﾚﾙ 750,2,9760,2
0041985442270,グレイ・フォックス　シャルドネ　カリフォルニア,,1,1960,2
0050037015546,ディサノーロ　アマレット,Ｓ　ディサローノベビーサイズ　２００ＭＬ　　　　　,22,16076,22
0080432402702,シーバスリーガル,,4,5520,4
0080432402931,シーバスリーガル,,26,94560,47
0080480015701,バカルディ　スペリオール,,7,4126,7
0080480025700,バカルディ　ゴールド,,1,608,1
0080480230005,デュワーズ　ホワイトラベル,,3,8340,3
0080480505400,バカルディ　エイト,ｿﾉﾀﾕﾆ ﾊﾞｶﾙﾃﾞｲｴｲﾄ   B750,1,2180,1
0080686003052,ジム・ビーム　ブラック,ジムビーム_ブラック_７００ｍｌ,8,16540,8
0080686010494,ジム・ビーム　ライ,,5,7500,5
0080686816072,カナディアンクラブ　（新）,カナディアンクラブ_７００ｍｌ,72,78450,78
0080686816201,カナディアンクラブ　（新）,,6,8160,6
0080686817086,カナディアンクラブ　クラシック12年　（新）,カナディアンクラブ　クラシック　１２年　７００ｍｌ,24,45780,26
0080686821366,カナディアンクラブ,,4,11900,5
0080686932772,ピナクル　ウオツカ,,8,9539,9
0081128007867,アーリータイムズ　ブラウン,,73,76611,75
0081128007935,アーリータイムズ　イエロー,アーリータイムズ_イエローラベル_７００ｍｌ,139,173881,172
0081128007997,アーリータイムズ　イエロー,,16,27040,18
0081128008925,アーリータイムズ　イエロー,,7,3486,7
0081128025885,ウッドフォードリザーブ,,1,4580,1
0081128089634,アーリータイムズ　イエロー,,8,31560,12
0082184038727,ジェントルマンジャック,,9,32148,11
0082184045152,ジャック・ダニエル,,31,114460,31
0082184045367,ジャック・ダニエル,,84,207320,89
0082184045954,ジャック・ダニエル,ジャックダニエル_ブラックラベル_７００ｍｌ,212,448076,247
0082184046135,ジャック・ダニエル,,4,5020,4
0082184046173,ジャック・ダニエル,ジャックダニエル ブラック ポケット 200ml,31,23164,32
0082184246610,ジャックダニエル　ブラック　メタルボックス,,3,5340,3
0082242334938,ツイステッド　ジンファンデル,,2,2860,2
0084104100712,モナコ　ルートビアシュナップス,,4,3920,4
0084104115822,モナコカナディアンウイスキー1750ｍｌ,,6,12402,6
0085246139424,メーカーズマーク　レッドトップ,,4,11690,4
0085246500576,メーカーズマーク,,122,264438,133
0085246500743,メーカーズマーク,,1,1380,1
0085592121043,テキーラ　ローズ　ストロベリークリーム　（旧ＪＡＮ）,,24,57420,29
0085592140358,ﾃｷｰﾗﾛｰｽﾞ　700ml,,7,13160,7
0086428260332,タイガー　ビール　瓶,ｿﾉﾀﾕﾆ ﾀｲｶﾞ-        B330,2,596,2
0087000002715,キャプテンモルガン　スパイスト,ｷﾔﾌﾟﾃﾝﾓﾙｶﾞﾝｽﾊﾟｲｽﾄﾗﾑB750,35,60580,41
0087000007154,マイヤーズ・ラム・ダーク,ｷﾘﾝ　ﾏｲﾔｰｽﾞﾗﾑ　200ｍｌ,15,10223,15
0087000007253,クラウン　ローヤル,,13,27250,14
0087000202078,キャプテンモルガン　プライベート　ストック（ＩＭ）,,1,2839,1
0087000652354,マイヤーズ・ラム・ダーク,ｿﾉﾀﾕﾆ ﾏｲﾔ-ｽﾞ ﾗﾑ    B700ML,35,53262,38
0087236001162,レミーマルタン　ＶＳＯＰ,,2,6560,2
0087241881063,メッツァコロナ　プレステージ　ピノグリージョ,,2,1676,2
0088110158606,タンカレー　ナンバー　テン,ｿﾉﾀﾕﾆ ﾀﾝｶﾚ-ﾅﾝﾊﾞ-ﾃﾝ B750,5,18300,5
0088345100517,ニューキャッスル　ブラウンエール,,3,1014,3
0088544019351,サザン　カンフォート,ｻｻﾞﾝ ｶﾝﾌｵ-ﾄ21      B750,3,5646,3
0088857003719,★ミドリサワｰ,,1,950,1
0089540504926,☆カルｰア ソルティッドキャラメル,,14,16520,14
0089540520896,マリブ　スパイスト,,1,1990,1
0089540540092,☆カルｰア バニラ,,8,9440,8
0096749011322,ヘブン・ヒル　オールド　スタイル,,51,55490,59
0096749021345,エヴァン・ウィリアムス　ブラックラベル,,9,14638,9
0096749841707,ジョン・ハミルトン,,9,10020,9
0636191005403,アプルトン　ホワイト,アプルトン　ホワイト　瓶　７５０ｍｌ,3,3330,3
0636191007407,アプルトン　スペシャル,アプルトン　スペシャル　瓶　７５０ｍｌ,4,5120,4
0713565000124,レモンビール,レモンビール_３３０ｍｌ_瓶,4,1790,5
0715126000017,モンテス　クラシック　カベルネ・ソーヴィニヨン,モンテス　クラシックＣＶ,15,19780,16
0715126000116,モンテス　アルファ　カベルネソーヴィニヨン,モンテスアルファ　カベルネ７５０ｍｌ,4,7820,4
0715126000123,モンテス　アルファ　シャルドネ,モンテスアルファ　シャルドネ　白　７５０ｍｌ,1,5640,3
0715126011228,モンテス　クラシック　シャルドネ,モンテス　クラシックＳシャルドネ　白　７５０ｍｌ,9,11520,9
0715126022125,モンテス　クラシック　ソーヴィニヨンブラン,モンテス　クラシック　ソーヴィニヨンブラン　７５０ｍｌ,4,5320,4
0721059002530,ワイルドターキー　レアブレード　（新）,ワイルドターキー_レアブリード_７００ｍｌ,3,11940,3
0721059002790,ワイルドターキー　8年　（新）,ワイルドターキー_8年_２００ｍｌ,3,2950,3
0721059002806,ワイルドターキー　8年　（新）,ワイルドターキー_８年_７００ｍｌ,25,70340,28
0721059002813,ワイルドターキー　8年　（新）,ワイルドターキー_８年_１Ｌ,8,28220,9
0721059002820,ワイルドターキー　スタンダ‐ド　（新）,ワイルドターキー_スタンダード_７００ｍｌ,30,54000,30
0721059002837,ワイルドターキー　ライ　（新）,ワイルドターキー　ライ　７００ｍｌ,5,12900,5
0721059841009,ワイルドターキー　スタンダ‐ド　（新）,ワイルドターキー_スタンダード_１Ｌ,1,2580,1
0736040011064,ヒプノティック,ロヒプノティック　７５０ｍｌ,10,25402,10
0736040012849,ヒプノティック,ヒプノティック_２００ｍｌ,13,12491,13
0736920111310,グ‐スアイランド　ＩＰＡ,グースアイランド_ＩＰＡ_３５５ｍｌ_瓶,3,1224,3
0750625651018,ルート１　カベルネ・ソーヴィニヨン,ルートワン　カベルネＳＶレゼルヴァ　７５０ｍｌ,5,5310,5
0750625651117,ルート１　ソーヴィニヨンブラン,ルートワン　ソーヴィニヨンブランＲ　７５０ｍｌ,6,5976,6
0750625651315,ルート１　カルメネール,ルートワン　カルメネールレゼルバ　７５０ｍｌ,7,6819,7
0750625651414,ルート１　ピノ・ノワール,ルートワン　ピノノワールレゼルバ　７５０ｍｌ,9,9540,9
0759380117777,レイステキーラ　シルバー,レイス　シルバー　３８度　３７８５ｍｌ,1,4980,1
0796030414855,ゴールドクリフIPA,ゴールドクリフＩＰＡ_３５５ｍｌ×２４_缶,1,378,1
2298705130056,★リカｰバッグ ミラｰ,,1,200,1
2400012272682,伊佐美,,3,10536,3
2400012275706,きろく,,1,2980,1
2400012275782,中々　麦,,1,2083,1
2400012275799,もぐら,,2,7120,4
2400016529126,‐196℃500ml×6缶,,1,758,1
2400027312793,ほろよい　アソート10缶パック,サントリー ほろよいアソートパック_３５０ｍｌ×１０_缶,214,218404,227
2400027483820,贅沢搾りレモン6缶,贅沢搾りレモン6缶,8,6576,12
2400027483882,贅沢搾りGF6缶,贅沢搾りGF6缶,27,14796,27
2400029862234,マイナス196℃　ストロングゼロ　10缶アソート,サントリー －１９６℃ストロングゼロアソートパック_３５０ｍｌ×１０_缶,136,141870,143
2400029906600,モエ・エ・シャンドン モエ・アンペリアル,モエ・エ・シャンドン・モエ・アンペリアル_ピノ･ノワール/シャルドネ/ピノ・ムニエ_７５０ｍｌ,1,3970,1
2400029906624,（終売）モエ・エ・シャンドン モエ・アンペリアル カートン付,モエ・エ・シャンドン・モエ・アンペリアル_ピノ･ノワール/シャルドネ/ピノ・ムニエ_７５０ｍｌ,1,3999,1
2400030013816,ヴーヴ・クリコ　イエローラベル 箱付き,ヴーヴ・クリコ　イエローラベル 箱付き,4,26400,5
2400031494546,（並行）ヴーヴ・クリコ　イエローラベル,ヴーヴ・クリコイエローラベル_７５０ｍｌ,1,4980,1
2400031552628,贅沢搾り　アソート10缶パック,アサヒ 贅沢搾り_缶,6,5394,6
2400032767892,こだわり酒場のレモンサワー５００ｍｌ×6,サントリー こだわり酒場のレモンサワー_５００ｍｌ×６_缶,30,24896,32
2400032973538,スカイブルー　6本パック,スカイブルー_２７５ｍｌ×６_瓶,2,2136,2
2400033285715,モエ・エ・シャンドン　ネクター　アンペリアル　並行,モエ・エ・シャンドンネクターアンペリアル,1,5480,1
2400034328251,ウィルキンソン　ハードナイン　10缶パック,アサヒ ウィルキンソン・ハードナイン１０缶パック_缶,4,3596,4
2400034328268,ウィルキンソン　ドライセブン　10缶パック,アサヒ ウィルキンソンドライセブン１０缶パック_缶,17,15131,17
2400034409790,夏限定　オリジナル6缶アソート,夏限定オリジナル６缶アソート_缶,5,2790,5
2400034432156,（並行）モエ・エ・シャンドン・ブリュット　箱付,モエ・エ・シャンドン・ブリュット・アンペリアル_ピノ・ノワール/ピノ・ムニエ/シャルドネ,3,23988,6
2400034432217,モエ・エ・シャンドン・ネクター箱付(並行),モエ・エ・シャンドン・ネクター・アンペリアル_ピノ・ノワール,2,9996,2
2400034512605,ヴーヴ・クリコ　ブリュット　並行　箱付き,ヴーヴ・クリコ・ブリュット_ピノ・ノワール/シャルドネ/ピノ・ムニエ,8,74700,15
2400035863829,モエ・エ・シャンドン　ブリュット　箱無し　並行,モエ・エ・シャンドン・ブリュット・アンペリアル_ピノ・ノワール/シャルドネ/ピノ・ムニエ,5,30400,8
2400036626904,エビス　350ml　ケース　(新）,サッポロ エビス_３５０ｍｌ×２４_缶,3,11997,3
2449149666278,スーパードライ　大瓶,スーパードライ　大瓶,1,5960,1
3011938002698,カミノレアル　ホワイト,カミノ・レアル　ホワイト　７５０ｍｌ,2,2960,2
3018300000245,グランマルニエ　コルドンルージュ,グランマルニエコル_ドンル－ジユ_７００ｍｌ,2,4460,2
3018300000580,グランマルニエ　コルドンルージュ,グランマルニエコル_ドンル－ジユ_２００ｍｌ,1,1220,1
3020881641106,ペパーミント　ジェット27,ペパーミントジェット_７００ｍｌ,3,5056,3
3023480110707,シャルトリューズ　ヴェール,シャルトリューズ_ヴェール_７００ｍｌ,1,3880,1
3024482270123,レミーマルタン　ＶＳＯＰ,レミーマルタン_ＶＳＯＰ_７００ｍｌ,14,147200,40
3028130066212,カミュ　ＶＳＯＰ　エレガンス,カミュ_ＶＳＯＰエレガンス_７００ｍｌ,1,3580,1
3035540007070,パッソア,パッソア ７００ｍｌ,15,33000,15
3035540007452,パッソア,パッソア_フラスクボトル２０度_２００ｍｌ,13,9206,13
3035540009104,コアントロー　ブラッド・オレンジ,コアントロー　ブラッドオレンジ　７００ｍｌ,1,2580,1
3035542004206,コアントロー,コアントロー_ホワイトキュラソー_７００ｍｌ,12,23860,12
3035542012607,コアントロー,コアントロー_ホワイトキュラソー_３５０ｍｌ,7,9608,7
3041311028229,マリーブリザール　ウォーターメロン,マリーブリザール_ウォーターメロン_７００ｍｌ,1,1280,1
3041311028427,マリーブリザール　クレーム　ド　カシス,マリーブリザール_クレームドカシス_７００ｍｌ,7,7140,8
3041312180704,マリーブリザーブ　パルフェ・タムール,マリーブリザール　パルフェタムール　７００ｍｌ,1,1626,1
3043700103319,マム　グランコルドン,マム　グラン　コルドン　７５０ｍｌ,2,12240,3
3047100093973,ディタ　タイニー,ディタ_ライチタイニー_２００ｍｌ,32,26526,35
3047100096592,ディタ　ライチ,ディタ_ライチリキュール_７００ｍｌ,10,29380,11
3047101794770,カフェ・ド・パリ　ルビー　オレンジシナモン　（終売）,,3,3660,3
3047101969390,カフェ・ド・パリ　エルダーフラワー,カフェ・ド・パリカラフルパーティーエルダーフラワー_７００ｍｌ,1,1298,1
3049610004104,ヴーヴ・クリコ　イエローラベル,ヴーヴクリコ　イエローラベルブリュット　７５０ｍｌ,20,135660,27
3049610004203,ヴーヴ・クリコ　イエローラベル,イエローラベル　ブリュット　ハーフ　３７５ｍｌ,3,3199,1
3049614003417,ヴーヴ･クリコ　ローズラベル,ヴーヴ　クリコ　ローズラベル　７５０ｍｌ,8,61400,10
3052910013677,モナン　キャラメルシロップ,,2,1256,2
3052910013714,モナン　ストロベリー・シロップ,,1,598,1
3052910056254,モナン　グレナデン・シロップ,,1,1280,1
3052911232602,モナン　ホワイト・ピ‐チ・シロップ,,1,598,1
3058080102944,ヴーヴ・デュ・ヴェルネ　ブリュット　カートン入り,ヴーヴ・ド・ヴェルネイ　ブリュット箱付,1,1080,1
3104691012063,ルジェ　カシス,ルジェ_クレームドカシス_７００ｍｌ,194,225411,214
3104691012209,ルジェ　カシス,ルジェ_クレームドカシスベビー_２００ｍｌ,56,39106,57
3104691023205,ルジェ　ストロベリー,ルジェ_クレームドストロベリーベビー_２００ｍｌ,9,6122,9
3104691024202,ルジェ　ペシェ,ルジェ_クレームドピーチベビー_２００ｍｌ,29,20740,30
3104691025643,ルジェ　ペシェ,ルジェ_クレームドピーチ_７００ｍｌ,115,130177,123
3104691025667,ルジェ　カルテット,ルジェ_クレームドカルテット_７００ｍｌ,3,4540,3
3104691026206,ルジェ　ブルーベリー,ルジェ_クレームドブルーベリーベビー_２００ｍｌ,1,678,1
3104691027203,ルジェ　フランボワーズ,ルジェ_クレームドフランボワーズベビー_２００ｍｌ,10,7040,10
3104691028026,ルジェ　ペア,ルジェ_ペア_７００ｍｌ,3,3840,3
3104691028248,ルジェ　ピンクグレープフルーツ,ルジェ_ピンクグレープフルーツ_７００ｍｌ,2,2560,2
3104691122229,ルジェ　グリーンアップル,ルジェ_グリーンアップル_７００ｍｌ,1,1480,1
3104691311449,ルジェ　グリオットチェリー,ルジェ_グリオットチェリー_７００ｍｌ,1,1280,1
3104691331539,ルジェ　レモン,ルジェ_レモン_７００ｍｌ,1,999,1
3104691351438,ルジェ　ピンクグレープフルーツ,ルジェ_ピンクグレープフルーツベビー_２００ｍｌ,3,2134,3
3104691401249,ルジェ　ストロベリー,ルジェ_クレームドストロベリー_７００ｍｌ,4,5320,4
3104760002735,ロワイエ・ウタン　クレーム・ド・カシス・リジョン,ロワイエ・ウタン・クレーム・ド・　１６度７００,1,858,1
3105714050550,ロブション　コート・デュ・ローヌ,ジョエル・ロブション・ルージュ_７５０ｍｌ,2,3860,2
3105717850133,ジョエル・ロブション　コレクション　ソーヴィニヨン・ブラン,ＰＪエネ　ショエルＲ　ソーヴィニヨンブラン　７５０,2,3760,2
3160030351019,モンムソー・クレマンド・ロワール　ブリュット,ﾛｲﾔﾙﾘｶｰ　モンムソークレマンドロワール　750ml,7,10520,7
3170879825107,ロベール　スカイシャルイネ　,ロベール　スカリ　シャルドネ　１４　瓶　７５０ｍｌ,1,1380,1
3170879825114,ロベール・スカリ　カベルネ,ロベール・スカリカベルネソーヴィニヨン１２　７５０,5,7540,5
3173860000408,アルペン・シェルター,アルペン・シェルター,2,3160,2
3185370000021,モエ・エ・シャンドン モエ・アンペリアル,モエシャンドン　アンペリアル　３７５ｍｌ,6,11520,4
3185370000335,モエ・エ・シャンドン モエ・アンペリアル,モエ　ブリュットアンペリアル　７５０ｍｌ,84,512990,124
3185370000397,モエ・エ・シャンドン　ネクター　アンペリアル,モエ・エ・シャンドンネクターアンペリアル７５０ｍｌ,28,244740,43
3185370074831,モエ・エ・シャンドン　ロゼ・アンペリアル,モエ　ロゼ　アンペリアル　７５０ｍｌ,60,414360,82
3185370074848,モエ・エ・シャンドン　ロゼ・アンペリアル,モエ　ロゼ　アンペリアル　ハーフ　３７５ｍｌ,4,6360,2
3185370457054,モエ・エ・シャンドン アイス・アンペリアル,モエ・エ・シャンドン　アイス　アンペリアル　７５０,13,89600,15
3187853490121,ｶｰｳﾞ ｵﾙｼｭｳﾞｨﾚｰﾙ クレマン ダルザス ブリュット,クレマンダルザス　ブリュット白　７５０ｍｌ,1,1339,1
3187854480138,アルザス　リースリング,オルシュヴィレール　アルザスリースリング７５０ｍｌ,4,5920,4
3193410800937,アンリ・ド・ブルソー　シャブリ,アンリ・ド・ブルソー　シャブリ　７５０ｍｌ,3,6540,3
3211200991044,バロン　ド　レスタック　ブラン,カステル・バロン・ド・レスタック・ボルドー白_７５０ｍｌ,9,9990,10
3211200991075,バロン　ド　レスタック　ルージュ,カステル・バロン・ド・レスタック・ボルドー赤_７５０ｍｌ,11,14895,15
3245990250203,ヘネシー　ＶＳ　（旧ＪＡＮ）,ヘネシー_ＶＳ_７００ｍｌ,1,2580,1
3245994098412,ヘネシー　ＶＳ,ヘネシー_ＶＳフラスク_２００ｍｌ,21,21290,21
3245995960015,ヘネシー　ＶＳ,ヘネシー_ＶＳリミテッド・エディション_７００ｍｌ,58,216160,82
3252560300169,ジョシー　ダージリンリキュール,ｼﾞｮｰｼｰﾀﾞｰｼﾞﾘﾝﾃｨﾘｷｭｰﾙ,2,3500,2
3252984210136,ジュ・スィザ・ボア,ジュ・スィザ・ボア,2,1996,2
3253781220076,バロンオタールＶＳ０Ｐ,バロン・オタール　Ｖ．Ｓ．Ｏ．Ｐ　７００ｍｌ,1,2880,1
3258691178189,デロー　レゼルヴ　赤,デロー　レゼルヴ　赤　７５０ｍｌ,7,9520,9
3260980031907,★アリックス･ドｰル ガメイ･スパｰクリング･ヌｰヴォｰ 2017,アリックス・ドール　ガメイ・スパークリング・ヌーヴォー　2017,3,1500,3
3262151971753,ムートン・カデ　ルージュ　（新）,エノテカ　ムートンカデ　ルージュ７５０,9,14180,11
3262152954755,ムートン・カデ　ブラン　（新）,バロンＦＲ　ムートンカデ・ブラン　７５０ｍｌ,8,10240,8
3262153955751,ムートン・カデ　ロゼ　（新）,ＢＰＲ　ル・ロゼ・ド・ムートンカデ　７５０ｍｌ,1,1280,1
3263280104838,JPシェネ　イージーパック　カベルネシラー,ＪＰシェネ　カベルネ　シラー　赤　１８７ｍｌ,8,2980,10
3263280104845,JPシェネ　イージーパック　コロンバーシャルドネ,ＪＰシェネ　コロンバールシャルドネ白　１８７ｍｌ,6,1788,6
3263280105552,ＪＰシェネ　ＸＯ　ブランデー,JPｼｪﾈ XO,25,30660,28
3263280107198,ＪＰシェネ　ＸＯ　ブランデー,ＪＰシェネ_ＸＯ_５００ｍｌ,1,838,1
3263280111720,ＪＰシェネ　ブランデー＆コーヒーリキュール,,1,698,1
3263280116510,グラン・シュッド グルナッシュ,グラン・シュッド・グルナッシ_１Ｌ,2,1316,2
3263280117838,カマンベールワイン,カマンベール　ＩＧＰペイオック　赤　７５０ｍｌ,1,698,1
3282946048996,ニコラ・フィアット　ロゼ　ファースト・ブルーム・オブSAKURA,ニコラ・フィアットロゼファースト・ブルーム・オブＳＡＫＵＲＡ_７５０ｍｌ,1,4798,1
3282946100083,ニコラ・フィアット　ホワイトラベル,ニコラ・フィアット　ホワイトラベル,4,6360,2
3299641003038,ヴーヴアンバル　クレマン　ブルゴーニュ　ブリュット,ｸﾚﾏﾝ　ﾄﾞ　ﾌﾞﾙｺﾞｰﾆｭﾌﾞﾘｭｯﾄ,2,3760,2
3322722100422,ポール・ブルケール　リースリング,ポール　ブルケール　リースリング　白　７５０ｍｌ,5,6400,5
3322722100460,ポール・ブルケール　ゲヴェルツトラミネール,ゲヴェルツトラミネール　レゼルヴ　白　７５０ｍｌ,7,9160,7
3326262222132,シャトー・ラ・ローズ・ド・リニャン　2016,ＣＨラ・ローズ・ド・リニャン　赤　７５０ｍｌ,6,7182,9
3326262223023,シャトー・ソレス　2016,Ｃｈ　ソレス　赤　７５０ｍｌ,4,3192,4
3344060020453,バルモン　カベルネ・ソーヴィニヨン,カベルネ・ソーヴィニヨン　７５０ｍｌ,12,13650,13
3376370137200,ル・ビルル,ル　ビルル７００ｍｌ,1,1580,1
3379974200011,アブサント,アブサント_７００ｍｌ,2,5860,2
3395940101588,ボジョレー　サンタムール　2017,ジョルジュ・デュブッフ・ボジョレー・サンタムール_２０１７_７５０ｍｌ,2,2279,2
3395940528996,★VdF ピノノワｰル レゼルヴァ,,1,598,1
3395940539022,★ボジョレｰヌｰヴォｰワイン2018 ロゼ,ボジョレーヌーヴォー・ロゼ_２０１８,1,750,1
3416140121647,★クレレット･デ･ディｰ トラディション,クレレット・デ・ディー　トラディション,2,3164,3
3450090000270,グーレーヌ　トゥーレーヌ,グーレーヌトゥーレソーヴィニョン　７５０ｍｌ,9,10919,10
3454781517221,☆1620 ルｰジュ カベルネ･ソｰヴィニヨン&メルロｰ,1620　カベルネ＆メルロー,8,5684,8
3454781517238,☆1620 ブラン ソｰヴィニヨン&シャルドネ,1620　シャルドネ＆ソーヴィニヨン,7,5984,8
3500610072383,フェノリア,リンクイン　フェノリア７５０ＭＬ,6,7820,6
3500610084676,ブラン・フーシー　アイス,アイス・バイ・ブラン・フーシーアイス_シャルドネ_７５０ｍｌ,6,7082,9
3500610096174,ブラン・フーシー　アイス　ロゼ,アイス・バイ・ブラン・フーシーアイス・ロゼ_ピノ・ノワール_７５０ｍｌ,15,19448,26
3500610096600,モンメイラック　ブラン,,1,598,1
3525490162078,レ・グランザルブル　ルージュ,ﾘｰﾄﾞｵﾌJ ﾚ･ｸﾞﾗﾝｻﾞﾙﾌﾞﾙ　VDPd'oc　ﾙｰｼﾞｭ375ml,6,5708,10
3566921001177,ルイ･ラトゥール･ブルゴーニュ シャルドネ,ルイ・ラトウール・ブルゴーニュ・シャルドネ_７５０ｍｌ,1,1980,1
3566921002976,ルイ･ラトゥール･ブルゴーニュ ピノ･ノワール,ＬＬ　ブルゴーニュ・ピノ・ノワール１３　７５０ｍｌ,8,15746,8
3571960000623,ラ・クロズリー・サン・ヴァンサン　2017,シャトー・クロズリー・サン・ヴァンサン_メルロー/カベルネ・ソーヴィニョン_７５０ｍｌ,6,5460,7
3571960000654,シャトー・レ・グラーヴ・デュ・シャン・デ・シャイル,Ｃｈ　グラーブ　シャンデシャイユ　赤　７５０ｍｌ,8,8800,10
3571960003518,セイニャー・デ・ラ・トゥール,セニャール・デ・ラ・トゥール_メルロー/カベルネ・ソーヴィニョン_７５０ｍｌ,18,15944,18
3571960003792,シャトー・レ・フェルマント　2017,フェルメンテ赤,22,42900,55
3700325910677,ドメ‐ヌ・ド・リル　マルゴ‐,ドメーヌ　ド　リル　マルゴー　赤　７５０ｍｌ,1,1980,1
3700619314006,レ・ミューズ・ド・ラ・ヴィーニュ　メルロー・カベルネ,オーバーシーズ　Ｌヴィーニュ　メルローＣ　７５０ｍｌ,7,6184,8
3700619319100,ビッグ・レッド　ビースト　アリカンテ・ブーシェ,ビッグ・レッド　ビースト　アリカンテ・ブーシェ,1,880,1
3700689902097,ﾄﾞｰｳﾞｪﾙﾆｭ・ﾗﾝｳﾞｨｴ　ﾋﾟﾁｭﾈｯﾄ　ﾘｭﾍﾞﾛﾝ・ﾌﾞﾗﾝ,ピチュネット　リュベロンＢ,3,1884,3
3760119343395,☆ボジョレｰヌｰヴォｰ2018 ヴィニュロン デ ピエｰルドレ,ボジョレーヌーヴォー・ヴィニュロン・デ・ピエールドレ_ガメイ_２０１８_７５０ｍｌ,5,4600,8
3760136207151,クラレンドル・ルージュ,クラレンドル・ルージュ　750,1,2580,1
3760156250441,☆ボジョレｰヌｰヴォｰ2018 キュヴェノン･フィルタｰ,ボジョレーヌーヴォー・キュヴェノン・フィルター_２０１８_７５０ｍｌ,4,2000,4
3760165910039,ジョセフカスタン　エレガンス・メルロー		,ジェセフ・カスタン　エレガンスメルロー,1,698,1
3800056700230,テリッシュ　メルロー,テリッシュ　メルロー　赤　７５０ｍｌ,6,6930,8
3800056700247,テリッシュ　カベルネ・ソーヴィニヨン,テリッシュカベルネＳＶ,7,6296,7
4000269107997,ティフィン　ティーリキュール,ティフィン_ティーリキュール_７５０ｍｌ,5,13800,5
4001165088663,ポプジー,ＰＯＰＵＳＹ（ポプジー）リキュール１５度　２０ｍｌ,18,14838,33
4001165088717,ポプジー　8本入り,クリュッグマン　ポプジー　２０ｍｌ,1,3504,1
4001432205038,レッドベア　エナジー,ﾚﾂﾄﾞ ﾍﾞｱ ｴﾅｼﾞ- 700ML,2,5960,2
4001486027617,ドクターディムース　マンゴースパークリング,DRﾃﾞﾑ-ｽ ﾏﾝｺﾞ- ｽﾊﾟ-ｸﾘﾝｸﾞ 750ML,1,980,1
4001486056396,バルバベイ　ピーチ＆マンゴー　セミスパークリングワイン,バルーバベイ　ピーチ＆マンゴーセミＳＰ　７５０ｍｌ,1,798,1
4001486939002,マルチ・ヴィタ・ヴィーノ,ドクターデムース　マルチヴィタヴィーノ　７５０ｍｌ,6,6080,8
4004068110080,リープフラウミルヒ　マドンナ,マドンナ・リープフラウミルヒ_リースリング/ミュラートゥルガウ_７５０ｍｌ,13,13520,14
