jancd,itemnm,scat1cd,scat1nm,scat2cd,scat2nm,scat3cd,scat3nm,scat4cd,scat4nm,scatnm,makercd,makernm,itemkikaku,jan_2digits,jan_３digits,jan_3digits
8135063,アストル　ル・オーメドックジスクール０４　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8140869,ビネール　ピノグリ０４（コスモ）　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,81,814,814
8157225,ニーロン　シャサーニュブラン０３　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,815,815
9645,通販　最高金賞の匠ボジョレーＶＮ７５０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,96,964,964
699128,仏産ジョルジュデュブッフＢＮロゼ７５０■,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,69,699,699
8132383,Ｍグロ　ブルゴーニュアリゴテ０６　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8134974,フェヴレイ　ニュイヴィラージュｈ　３７５ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,375,81,813,813
8144720,フェヴレ　クロデコルトン０１　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,81,814,814
8164575,Ｌラトゥール　マーリドコルトングランゼ　７００ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,81,816,816
8168832,Ｈ＆Ｂ　フォジェール０３　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,816,816
8170651,オルヴォー　クードレカベルネ　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,817,817
9470248,オリジナル　フランスお百姓元詰めワインセ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,94,947,947
8122117,フェヴレイ　ニュイレサンジョルジュ０５　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,81,812,812
8176783,シュヴロ　マランジュブラン０７　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,817,817
8182852,Ｈシゴー　シャンボール・レ・フュエ０６　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,81,818,818
8131980,ジャイエジル　オーコートデニュイＲ　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8146281,ルフレーヴ　マコンヴェルゼ　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,81,814,814
8154934,Ｍミニュレ　ヴォーヌプチモン０５　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,815,815
8104922,予約　マムコルドンブリュット　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,81,810,810
8137920,Ｊロティ　マルサネブラン００　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8167521,Ｆゲルベ　ヴォーヌロマネオーレア０５（オーレ）　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,816,816
8247476,ラベイドブリュレ　ブルゴーニュルージュ　７５０ＭＬ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,82,824,824
11730,予約エリックＰヴィラージュＮ７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,11,117,117
7320521,ＣＶ　シャトー　デ　グラーブ　７５０ＭＬ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,73,732,732
8168788,Ｈ＆Ｂ　コートデュローションヴィラージュ０３　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,816,816
8180339,サントジャクリヌ　ヴューリザルト８９　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,818,818
8191281,アストル　ラテイロン　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,81,819,819
9411443260,ＣＨブラーヌカントナック０３,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,94,941,941
8183095,ポワソン　ビュイッソン０６　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,81,818,818
8183651,Ｂクレール　ヴォーヌロマネ０４　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,818,818
5625,予約Ｆ　ジョルジュデュブッフロゼ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,56,562,562
8160607,オルヴォー　クードレシャルドネ　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,816,816
8169273,オーレ　Ｃｈベルヴューペシャルノ０５　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,816,816
8173010,オーレ　Ｃｈデ・ベルヴュー・レ・グリオット０６　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,817,817
8174840,ヴィレーヌ　ブーズロンアリゴテ０６　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,817,817
8180933,クルティエ　ブルゴーニュルージュ０５　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,818,818
9632240,ＣＶ　ラコサードサンマルタン　７５０ＭＬ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,96,963,963
5703,予約０３ヴィラージュ・ヌーボＰＥＴ７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,57,570,570
939393,巴ワイン　フランス　ビュル　ドゥ　ブラン,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,93,939,939
7317903,ＣＶ　シャルドロン・ポワロン　７５０ＭＬ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,73,731,731
8138583,Ｓビーズ　ブルゴーニュブラン０５　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8156020,グロフィエ　ミュジニーオードワ０４　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,815,815
8157232,グロフィエ　シャンボールミュジィニー０４　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,815,815
8179173,パラン　ラドワプルミエクロ・ドルジュ９９　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,817,817
8179609,オーレ　マコンクリュジーユ０６　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,817,817
8181053,ラ・プレット　ブルゴーニュルージュ０６　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,818,818
8241481,ドメーヌドソレミ　ボジョレヌーヴォー予　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,82,824,824
5624,予約Ｆ　ジョルジュデュブッフヴィラージュ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,56,562,562
5626,予約Ｆ　ピエールアンドレボージョレ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,56,562,562
8127532,シャソルネイ　ブルゴーニュ白０６（コスモ）　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,812,812
8176585,Ｐコラン　ブルゴーニュＲ０６　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,817,817
8134226,コランモレ　コルトンシャルルマーニュ　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
3123393,ＣＶ　キャップ・ド・メルル　３７５ＭＬ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,375,31,312,312
7320798,ＣＶ　コートデュローヌ　赤　７５０ＭＬ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,73,732,732
8130921,パカレ　ジュヴレシャンベルタン　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8134301,ラック　シャブリヴァルミュール　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8155597,ゴビー　コートドルーションルージュ０２　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,81,815,815
8172471,ピエール　ミュスカデ０７　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,817,817
8172501,シュヴロ　ブルゴーニュルージュ０７　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,817,817
8177117,文祥堂　ベナールピトワレゼルヴ　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,817,817
8131294,メオカミュゼ　ニュイサンジョルジュ　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8134981,フェヴレイ　フルーリー　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8137388,Ｐモレ　ムルソールージュ　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,81,813,813
8151643,Ｒアルヌー　ニュイサンジョルジュ０５　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,815,815
8183583,ドヴヴェイ　ボーヌプルミエ０３　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,818,818
8132024,ジャイエジル　アリゴテ　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8457080,シャトープジェ　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,84,845,845
8123862,フェヴレイ　メルキュレフランボワージェール０５　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,812,812
8130082,予約用　デブッフ・プリュス　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8134844,パカレ　ポマール　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8134905,パカレ　ペルナンヴェルジュレス　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8140913,ノムラ　レゼルヴドコンテス　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,814,814
8185990,Ｍガヴィネ　オーコートドニュイ９９　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,818,818
6367541,ＣＶ　ピノノワール　レ・カリサンヌ　７５,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,63,636,636
8103468,予約　ＡＣソーテルヌバロンデヴィトラック　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,81,810,810
8124494,Ｃコトティド　ブルゴーニュアリゴテ０５　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,812,812
8158888,デュジャック　モレサンドニブラン０５　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,81,815,815
8168511,グローザン　シャルドネ０７（オーレ）　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,816,816
6300814,０８ブルゴーニュオリゴセＰ．ジャヴィリエ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,63,630,630
6301583,ブルゴーニュ　ピノファンアルヌー・ラショー０９,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,63,630,630
8168368,Ｍギーヤール　ジュブレシャンベルタンＶＶ０４　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,816,816
8137678,ソゼ　ビアンヴィニュモンラッシェ０１　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8166012,アストル　グレ　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,816,816
8168542,Ｊメイエー　レピエールシャウド０６（コスモ）　７５０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,816,816
3178706,ＣＶ　ブルゴーニュ　ルージュ　赤　７５０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,31,317,317
8102782,サンジャック　リューリープルミエ０６　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,810,810
8105684,Ｒグロフィエ　ブルゴーニュルージュ０４　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,810,810
8132673,Ｂクレール　マルサネブラン０５　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8138316,Ｍゴーヌーブルゴーニュルージュ　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
773,ボージョレ・Ｖ・ヌーヴォー予約,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,77,773,773
8132406,ルロワ　ヴォルネイ８０　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8138149,ソゼ　バタールモンラッシェ０１　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,81,813,813
8154767,Ｂクレール　マルサネブラン０１　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,815,815
8173270,Ｐミオレーヌ　ブルゴーニュルージュ０２　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,817,817
8136435,ＪＡＬＵＸ　モンテリープルミエ０１　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,81,813,813
8191359,アストル　Ｃｈデュバライユ・ルージュ０５　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,0,81,819,819
7275395,ＣＶ　シャトー　ド　サバザン　７５０ＭＬ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,000000000,メーカー名不明,750,72,727,727
