item_cd,item_name,itemnm,count,amount,quantity
4901411011523,キリンのどごし生３５０ｍｌ,麒麟 のどごし＜生＞_３５０ｍｌ_缶,1121,198097,1721
4901411011530,キリンのどごし生３５０ｍケー,麒麟 のどごし＜生＞_３５０ｍｌ×６×４_缶,34,101594,40
4901411011547,キリンのどごし生３５０ｍｌ×,麒麟 のどごし＜生＞_３５０ｍｌ×６_缶,978,668846,1059
4901411011561,キリンのどごし生５００ｍｌ,麒麟 のどごし＜生＞_５００ｍｌ_缶,835,191770,1198
4901411011578,キリンのどごし生５００ｍケー,麒麟 のどごし＜生＞_５００ｍｌ×６×４_缶,6,28736,8
4901411011585,キリンのどごし生５００ｍｌ×,麒麟 のどごし＜生＞_５００ｍｌ×６_缶,289,274486,307
4901411014296,キリン　のどごし生　２５０ｍ,麒麟 のどごし＜生＞_２５０ｍｌ_缶,408,62524,638
4901411019888,キリン　ハイネケン　３５０ｍ,ハイネケン_３５０ｍｌ_缶,62,18651,79
4901411021928,ハイネケンロングネック３３０,ハイネケン_３３０ｍｌ_瓶,10,4173,17
4901411023489,Ｓ．３７．５°ギルビージン７,ギルビージン_３７．５度_７５０ｍｌ,20,18858,21
4901411023540,ギルビーウオッカ７５０ｍｌ３,ギルビーウォッカ_３７．５度_７５０ｍｌ,15,13470,15
4901411025896,本搾りレモン　３５０ｍｌ,麒麟 本搾り＜レモン＞_３５０ｍｌ_缶,288,52924,488
4901411026152,本搾りＧフルーツ　３５０ｍｌ,麒麟 本搾り＜グレープフルーツ＞_３５０ｍｌ_缶,607,117352,1084
4901411026176,本搾りＧフルーツ５００ｍｌ,麒麟 本搾り＜グレープフルーツ＞_５００ｍｌ_缶,91,20357,131
4901411031316,スミノフ　ウォッカ４０°７５,スミノフ_ウォッカ_７５０ｍｌ,2,2500,2
4901411031675,ホワイトホース１２年７００ｍ,ホワイトホース_１２年_７００ｍｌ,1,2380,1
