item_cd,item_name,category1_cd,category2_cd,category3_cd,itemnm,count,amount,f0_
4962840964941,玉乃光酒造　生冷ＫＩＲＥＩ辛口するする　７２０ｍｌ,249,2492,122,リョーショクリカー 地酒_生冷ＫＩＲＥＩからくち、するする純米吟醸酒_７２０ｍｌ,37,44800,35
4962840964958,玉乃光酒造　生冷ＫＩＲＥＩ辛口するする　３００ｍｌ,249,2492,123,リョーショクリカー 地酒_生冷ＫＩＲＥＩからくち、するする純米吟醸酒_３００ｍｌ,20,11640,20
4962840964965,萬屋醸造　生冷ＫＩＲＥＩ甘口するする　７２０ｍｌ,249,2492,125,リョーショクリカー 地酒_生冷ＫＩＲＥＩあまくち、するする純米吟醸酒_７２０ｍｌ,4,3200,4
4962840964972,萬屋醸造　生冷ＫＩＲＥＩ甘口するする　３００ｍｌ,249,2492,128,リョーショクリカー 地酒_生冷ＫＩＲＥＩあまくち、するする純米吟醸酒_３００ｍｌ,14,7800,14
4962840965214,セグラヴュータス　ブルートロゼ　７５０ｍｌ,249,2495,964,セグラビューダス　ブルート　ロゼ７５０Ｍ,37,36180,35
4962840965221,きちんと果実レモン　３５０ｍｌ,249,2497,32,三菱食品工業 きちんと果実＜シチリアレモン＞_３５０ｍｌ_缶,36,7326,37
4962840965238,きちんと果実グレープフルーツ　３５０ｍｌ,249,2508,31,三菱食品工業 きちんと果実＜グレープフルーツ＞_３５０ｍｌ_缶,57,10710,55
4962840965474,イヴォンモーＣＨ・ロリユ赤７５０ｍｌ,249,2495,628,シャトー・ロリユ_７５０ｍｌ,39,45902,39
4962840965528,イヴォンモーＣＨ・フォンタナ赤　７５０ｍｌ,249,2495,645,シャトー・フォンタナ_メルロ/カベルネ・フラン/カベルネ・ソーヴィニヨン/マルベック_2017_７５０ｍｌ,8,9440,8
4962840965764,三幸食品　ザ・ケールサワー　３５０ｍｌ,249,2497,302,三菱食品 ファンケル_ザ・ケールサワー_３５０ｍｌ_缶,272,49840,280
4962840965771,Ｊ−ＣＲＡＦＴ　爽快ヴァイツェン　３３０ｍｌ,249,2491,62,三菱食品 Ｊ－ＣＲＡＦＴ爽快ヴァイツェン_３３０ｍｌ_瓶,8,3984,8
4962840965788,Ｊ−ＣＲＡＦＴ　柚子ホワイト　３３０ｍｌ,249,2503,5,三菱食品 Ｊ－ＣＲＡＦＴ柚子ホワイト_３３０ｍｌ_瓶,4,1992,4
4962840965818,Ｊ−ＣＲＡＦＴ　毬花ペールエール　３３０ｍｌ,249,2491,829,三菱食品 Ｊ－ＣＲＡＦＴ毬花ペールエール_３３０ｍｌ_瓶,9,4482,9
4962956123454,鶴正宗　京都五山の四季　純米酒,249,2492,165,鶴正酒造 地酒_京都五山の四季純米酒_７２０ｍｌ,7,7350,7
4962956123478,鶴正宗　京都五山の四季　純米酒,249,2492,185,鶴正 鶴正宗京都五山の四季純米 ﾋﾞﾝ 300ml,5,2170,5
4962956123553,鶴正宗　生貯蔵酒,249,2492,181,鶴正宗　生貯蔵酒ブルー,4,1392,4
4962956123874,鶴正宗　古都の雫　純米大吟醸,249,2492,176,鶴正酒造 地酒_古都の雫純米大吟醸酒_７２０ｍｌ,3,2940,3
4962956210017,鶴正宗　お酒屋さんのお酒,249,2492,189,鶴正酒造 お酒屋さんのお酒　1800ml,2,2396,2
4963194113559,宗政　のんのこ黒２５°　７２０ｍｌ,249,2505,241,宗政酒造 のんのこ黒_２５度_乙_麦_７２０ｍｌ,4,2245,4
4963194116277,宗政酒造　のんのこ２０°１．８パック　１．８Ｌ,249,2505,139,宗政酒造 のんのこ_２０度_乙_麦_１．８Ｌ_パック,397,386120,394
4963194120489,宗政のんのこワイン酵母仕込み　２５°　７２０ｍｌ,249,2505,287,宗政酒造 のんのこワイン酵母仕込みブルーボトル_２２度_乙_麦_７２０ｍｌ,15,12560,15
4963265449853,高千穂　零　麦　２５度　９００ｍｌ,249,2505,223,高千穂酒造 高千穂零_２５度_乙_麦_７２０ｍｌ,30,35210,30
4963265450200,高千穂酒造　黒麹　麦２５°９００ｍｌ,249,2505,133,高千穂酒造 黒麹高千穂白ラベル_２５度_乙_麦_９００ｍｌ,118,107170,118
4964232317113,花の舞酒造　花の舞　純米酒１８０ｍｌ,249,2492,439,花の舞　純米酒和紙ラベル,3,855,3
4965320103014,鳳凰　羅生門　１．８Ｌ,249,2492,977,田端酒造 地酒_羅生門鳳凰吟醸酒_１．８Ｌ,2,6000,2
4965320103021,鳳凰　羅生門　７２０ｍｌ,249,2492,976,田端酒造 地酒_羅生門鳳凰吟醸酒_７２０ｍｌ,3,4494,3
4965320103038,鳳凰　羅生門　３００ｍｌ,249,2492,975,羅生門　鳳凰　吟醸　瓶３００ｍｌ,3,1623,3
4965387120016,土佐鶴　本醸　辛口　上等,249,2492,641,土佐鶴酒造 地酒_上等土佐鶴本醸造酒_１．８Ｌ,50,96876,50
4965417140007,大七酒造　生もと純米　１，８００ｍｌ,249,2492,583,大七酒造 地酒_大七生もと純米酒_１．８Ｌ,16,39680,16
4965456002595,小嶋総本店　東光　純米吟醸原酒　７２０ｍｌ,249,2492,500,小嶋総本店 地酒_東光原酒純米吟醸酒_７２０ｍｌ,1,1200,1
4965456012112,小嶋総本店　東光　純米酒　１．８Ｌ瓶,249,2492,187,小嶋総本店 地酒_東光純米酒_１．８Ｌ,37,76881,37
4965647312755,新潟銘醸　越の寒中梅　純米吟醸　７２０ｍｌ,249,2492,565,新潟銘醸 地酒_越の寒中梅金ラベル純米吟醸酒_７２０ｍｌ,32,39040,33
4965647607202,新潟銘醸　越の寒中梅　１．８Ｌ,249,2492,168,新潟銘醸 地酒_越の寒中梅純米吟醸酒_１．８Ｌ,24,62757,24
4965647619700,新潟銘醸　長者盛　特別純米酒１８０ｍｌ,249,2492,967,新潟銘醸 地酒_越の寒中梅和紙ラベル純米酒_１８０ｍｌ,3,855,3
4966761001259,田苑酒造　田苑　麦　２５°パック　１．８Ｌ　※終売,249,2505,435,田苑酒造 田苑_２５度_乙_麦_パック,2,3196,2
4966761001600,田苑酒造　田苑　麦２５°金ラベル　１．８Ｌ瓶,249,2505,280,田苑酒造 田苑金ラベル_２５度_乙_麦_１．８Ｌ,11,22880,11
4966761001662,田苑酒造　ＤＥＮ−Ｅ　ゴールド　麦２５°７２０ｍｌ,249,2505,35,田苑酒造 田苑ゴールド_２５度_乙_麦_７２０ｍｌ,63,68572,63
4966761003093,田苑　辛蒸　２５°７２０ｍｌ,249,2505,34,田苑酒造 辛蒸_２５度_乙_米_７２０ｍｌ,2,2516,2
4966761070033,２５°田苑　麦黒麹　甕壷貯蔵　９００ｍｌ,249,2505,148,田苑　２５度　乙　麦黒麹　甕壷貯蔵　瓶　９００ｍｌ,1,935,1
4966761071238,田苑　金ラベル　２０度　麦　パック,249,2505,268,田苑酒造 田苑金ラベル_２０度_乙_麦_１．８Ｌ_パック,39,56580,41
4966761073720,エンヴェレシーダ　全量三年樽貯蔵　２５度　芋,249,2505,308,田苑酒造 田苑ＥＮＶＥＬＨＥＣＩＤＡ_２５度_乙_芋_７００ｍｌ,12,15800,10
49677027,月桂冠　プチムーン純米　１３５ｍｌ,249,2492,245,月桂冠 ＮＢ_プチムーン満つる月純米酒_１３５ｍｌ,4,752,4
49677058,月桂冠　上撰ケース入り　瓶　３００ｍｌ,249,2492,38,月桂冠 ＮＢ_月桂冠上撰普通酒_３００ｍｌ,207,66858,212
49677072,月桂冠　つきカップミニ　１００ｍｌ,249,2492,80,月桂冠 ＮＢ_月ミニカップ普通酒_１００ｍｌ_カップ,2167,222901,2388
49677119,月桂冠　ヌーベル月桂冠　特別本醸造酒　７２０ｍｌ　※終売,249,2492,17,月桂冠 ＮＢ_ヌーベル月桂冠純米吟醸酒_７２０ｍｌ,17,13340,17
49677133,月桂冠　ミニカップ純米酒　１００ｍｌ,249,2492,95,月桂冠 ＮＢ_月桂冠ミニカップ普通酒_１００ｍｌ_カップ,790,120484,903
49677225,月桂冠　つき　エコカップ　２１０ｍｌ,249,2492,67,月桂冠 ＮＢ_月エコカップ普通酒_２１０ｍｌ_カップ,2428,303997,2645
49677232,月桂冠　糖質ゼロ　エコカップ　２１０ｍｌ,249,2492,68,月桂冠 ＮＢ_月桂冠糖質ゼロエコカップ_２１０ｍｌ_カップ,503,72444,508
4967860500636,秋田県醗酵　なまはげストロングＤＲＹ　３５０ｍｌ,249,2497,299,秋田県醗酵工業 なまはげストロング＜ドライ＞_３５０ｍｌ_缶,7,1386,7
4967860638728,秋田県醗酵　秋田の雪　上撰パック２Ｌ,249,2492,620,秋田県醗酵工業 地酒_上撰秋田の雪糖類無添加_２Ｌ,16,14598,16
4968167020216,老松酒造　梨園　梨リキュール　５００ｍｌ,249,2508,736,老松酒造 梨園_５００ｍｌ,11,12540,11
4968167080630,老松酒造　麹屋伝兵衛　原酒　麦４１°７２０ｍｌ,249,2505,453,老松酒造 麹屋伝兵衛_４１度_乙_麦_７２０ｍｌ,20,49160,20
4968167081170,老松酒造　閻魔　麦　長期貯蔵２５°７２０ｍｌ,249,2505,134,老松酒造 閻魔_２５度_乙_麦_７２０ｍｌ,61,63270,55
4968167083082,老松酒造　２５°やきいも屋　芋　７２０ｍｌ,249,2505,69,老松酒造 やきいも屋_２５度_乙_芋_７２０ｍｌ,13,11957,13
4968167083600,老松酒造　２５°蔵八屋　国産麦造り　９００ｍｌ,249,2505,68,老松酒造 蔵八屋国産麦造り_２５度_乙_麦_９００ｍｌ,2,1776,2
4968850528180,ぶんご銘醸　香吟のささやき　麦　２５°７２０ｍｌ,249,2505,43,ぶんご銘醸 香吟のささやき吟醸焼酎_２８度_乙_麦_７２０ｍｌ,54,67170,54
4969265702547,神鷹　純米吟醸山田錦中取り７２０ｍｌ,249,2492,428,神鷹　純米吟醸　山田錦　中取り　７２０ｍｌ,6,10200,6
4969265703308,江井ヶ島　ホワイトオークウイスキー　あかし　５００ｍｌ,249,2494,72,江井ヶ嶋酒造 ホワイトオーク_あかし_５００ｍｌ,260,262728,246
4969265708198,神鷹　吟造り７２０ｍｌ,249,2492,375,江井ヶ嶋酒造 地酒_神鷹吟造り吟醸背兪_７２０ｍｌ,7,6300,7
4969265708389,特別純米神鷹山田錦辛口７２０ｍｌ,249,2492,75,特別純米神鷹山田錦辛口,5,6150,5
4969265710245,神鷹　大吟醸　７２０ｍｌ,249,2492,405,江井ヶ嶋酒造 地酒_神鷹大吟醸酒_７２０ｍｌ,7,25200,7
4969265710399,神鷹　純米酒水元仕込み７２０ｍｌ,249,2492,421,江井ヶ嶋酒造 地酒_神鷹純米酒水もと仕込み_７２０ｍｌ,8,7200,8
4969265710771,神鷹　純米吟醸　山田錦　瓶１．８Ｌ,249,2492,834,江井ヶ嶋酒造 地酒_神鷹山田錦純米吟醸酒_１．８Ｌ,3,8100,3
4969265710818,神鷹　純米吟醸山田錦　７２０ｍｌ,249,2492,831,江井ヶ嶋酒造 地酒_神鷹山田錦純米吟醸酒_７２０ｍｌ,4,4952,4
4969265711129,神鷹　純米大吟醸　７２０ｍｌ,249,2492,443,神鷹　純米大吟醸　７２０ｍｌ,5,13500,5
4969265712102,神鷹　大吟醸　７２０ｍｌ,249,2492,857,江井ヶ嶋酒造 地酒_神鷹大吟醸酒_７２０ｍｌ,3,8392,4
4969265721623,江井ヶ島　白玉　ういすきー梅酒　１４度　５００ｍｌ,249,2494,75,白玉醸造 ういすきー梅酒_５００ｍｌ,15,10500,15
4969265727311,神鷹　冷酒　３００ｍｌ,249,2492,752,江井ヶ島　神鷹　冷酒　３００ｍｌ,3,1014,3
4969265727755,神鷹　純米酒　７２０ｍｌ,249,2492,865,江井ヶ嶋酒造 地酒_神鷹純米酒_７２０ｍｌ,2,1520,2
4969265727991,白玉　赤ワイン梅酒　　１２度　５００ｍｌ,249,2508,536,白玉　赤ワイン梅酒　５００ｍｌ,7,4900,7
4969265735163,神鷹　吟醸　瓶　１．８Ｌ,249,2492,872,江井ヶ嶋酒造 地酒_神鷹吟醸酒_１．８Ｌ,4,13510,7
4969265735200,神鷹　吟醸　７２０ｍｌ,249,2492,873,江井ヶ嶋酒造 地酒_神鷹吟醸酒_７２０ｍｌ,10,9150,10
4969265759176,江井ヶ島酒造ＳＥＡ　ＦＲＯＮＴ,249,2494,119,江井ヶ嶋酒造 ＳＥＡＦＲＯＮＴ_５００ｍｌ,21,30020,19
4969265767973,江井ヶ島　白玉　ぶらんでー梅酒　１４度　５００ｍｌ,249,2494,74,白玉　ぶらんでー梅酒　５００ｍｌ,15,10500,15
4969265773134,ホワイトオーク　あかし　レッド　５００ｍｌ,249,2494,36,江井ヶ嶋酒造 ホワイトオーク_あかしレッド４０度_５００ｍｌ,20,15600,20
4969265777538,神鷹　上撰さけパック　１．８Ｌ,249,2492,858,江井ヶ嶋酒造 地酒_上撰神鷹普通酒_１．８Ｌ_パック,8,11984,8
4969265792890,神鷹　かみたかパック　２Ｌ,249,2492,859,江井ヶ嶋酒造 地酒_神鷹_２Ｌ_パック,34,32232,34
4969333001138,名城　涼鈴純米酒　７２０ｍｌ,249,2492,18,名城酒造 地酒_涼鈴純米酒_７２０ｍｌ,163,157784,163
4969333001275,名城　純米大吟醸　まるわらい　７２０ｍｌ,249,2492,759,名城酒造 地酒_まるわらい大吟醸酒_７２０ｍｌ,25,25254,23
4969516012173,秋田酒類製造　高清水　吟醸　１８０ｍｌ　缶　※終売,249,2492,755,秋田酒類製造 地酒_高清水吟醸酒_１８０ｍｌ_缶,48,15013,48
4969516140432,?,249,2492,30,秋田酒類製造 地酒_高清水新米新酒初しぼり_７２０ｍｌ,15,12489,15
4969516410337,秋田酒類製造　高清水　辛口　パック　９００ｍｌ,249,2492,720,秋田酒類製造 地酒_精撰高清水辛口普通酒_９００ｍｌ_パック,7,4075,5
4969516416001,高清水　辛口　生貯蔵酒,249,2492,416,秋田酒類製造 地酒_高清水辛口生貯蔵酒普通酒_３００ｍｌ,7,2387,7
4970388322444,いそのさわ　焦がし麦焼酎２５度　１．８Ｌパック,249,2505,247,いそのさわ 焦がし麦焼酎_２５度_乙_麦_１．８Ｌ,37,47360,37
4970829214895,あさ開　純米酒　１８０ｍｌ,249,2492,968,あさ開 地酒_あさ開純米酒_１８０ｍｌ,15,4560,16
4970858400061,角玉梅酒のジントニック,249,2508,397,三井食品 角玉梅酒のジントニック_３５０ｍｌ_缶,1,168,1
4970858400085,フルーツビネガーチューハイ　りんご,249,2508,582,三井食品 フルーツビネガーチューハイ＜りんご＞_３５０ｍｌ_缶,628,81364,638
4970858400108,フルーツビネガーチューハイ　ざくろ,249,2508,581,三井食品 フルーツビネガーチューハイ＜ざくろ＞_３５０ｍｌ_缶,494,64222,504
4970903510011,十勝ワイン　赤　７２０ＭＬ　中辛,249,2495,10,十勝ワイン トカップ赤 720ml,13,12924,13
4970903510028,十勝ワイン　白　７２０ＭＬ　辛口,249,2495,11,十勝ワイン トカップ白720ml,10,7934,8
4971399072502,井上酒造　飫肥杉２５°　７２０ｍｌ,249,2505,519,井上酒造　２５度　飫肥杉　芋焼酎,1,980,1
4971399090025,井上酒造　飫肥杉２０゜９００ｍｌ,249,2505,650,井上酒造 日南発_２５度_乙_芋_９００ｍｌ,1,780,1
4971399090049,飫肥杉　いも２０°パック　９００ｍｌ,249,2505,332,井上酒造 飫肥杉_２０度_乙_芋_パック,1,660,1
4971399180030,飫肥杉　いも２０°パック　１．８Ｌ,249,2505,334,井上酒造 飫肥杉_２０度_乙_芋_パック,3,3630,3
4971399180757,飫肥杉　黒　いも２０°パック　１．８Ｌ,249,2505,335,井上酒造 黒飫肥杉_２０度_乙_芋_１．８Ｌ,2,2480,2
4971399270014,飫肥杉　いも２０°ペット　２．７Ｌ,249,2505,336,井上酒造　２０度　飫肥杉ペット　芋焼酎,2,3640,2
4971495000034,雲海酒造　麦焼酎いいとも２５°１．８Ｌパック,249,2505,49,雲海酒造 いいとも_２５度_乙_麦_パック,8,12784,8
4971495000089,雲海酒造　そば焼酎雲海２５°９００ｍｌ,249,2505,220,雲海酒造 そば雲海_２５度_乙_そば_９００ｍｌ,63,54775,63
4971495000218,雲海酒造　そば焼酎雲海２５°１．８Ｌパック,249,2505,102,雲海酒造 そば雲海_２５度_乙_そば_１．８Ｌ_パック,273,448410,271
4971495003776,雲海　日向木挽　芋２０゜２００ｍｌカップ,249,2505,658,雲海酒造 日向木挽_２０度_乙_芋_２００ｍｌ_ペット,2,400,2
4971495005435,雲海　日向木挽　芋２０゜１．８Ｌパック,249,2505,659,雲海酒造 日向木挽_２０度_乙_芋_パック,26,29224,26
4971495005510,雲海酒造　そば焼酎雲海２５°１．８Ｌ瓶,249,2505,283,雲海酒造 そば雲海_２５度_乙_そば_１．８Ｌ,1,1678,1
4971495005756,雲海酒造　麦焼酎いいとも２５°２．７Ｌペット　※終売,249,2505,162,雲海酒造 いいとも_２５度_乙_麦_ペット,1,2220,1
4971495010033,雲海　そば焼酎パック９００ｍｌ,249,2505,677,雲海酒造 そば雲海_２５度_乙_そば_９００ｍｌ_パック,184,163730,184
4971495010064,雲海　日向木挽　芋２０゜スリムパック　９００ｍｌ,249,2505,663,雲海酒造 日向木挽_２０度_乙_芋_パック,2,1516,2
4971495010286,雲海酒造　さつま木挽２５°１．８Ｌ瓶,249,2505,278,雲海酒造 さつま木挽_２５度_乙_芋_１．８Ｌ,1,1548,1
4971495010293,雲海酒造　さつま木挽　芋２５°９００ｍｌ,249,2505,41,雲海酒造 さつま木挽_２５度_乙_芋_９００ｍｌ,23,18894,23
4971495010347,雲海酒造　さつま木挽２５°１．８Ｌパック,249,2505,129,雲海酒造 さつま木挽_２５度_乙_芋_１．８Ｌ_パック,18,26784,18
4971495010668,雲海酒造　そば焼酎　吉兆雲海２５°７２０ｍｌ,249,2505,226,雲海酒造　２５度　吉兆雲海　そば焼酎,2,1856,2
4971495010996,雲海　日向木挽　黒・芋２０゜１．８Ｌパック,249,2505,655,雲海酒造 日向木挽黒_２０度_乙_芋_パック,47,57756,47
4971495011016,雲海酒造　そば焼酎　那由多の刻２５°７２０ｍｌ,249,2505,31,雲海酒造 那由多の刻_２５度_乙_そば_７２０ｍｌ,13,14014,13
4971495011061,雲海酒造　麦焼酎　大河の一滴２５°７２０ｍｌ,249,2505,221,雲海酒造 大河の一滴_２５度_乙_麦_７２０ｍｌ,30,29743,30
4971495011351,雲海酒造　そば焼酎雲海２０°２．７Ｌペット,249,2505,161,雲海酒造 そば雲海_２０度_乙_そば_２．７Ｌ,14,25420,14
4971495011450,?,249,2505,452,雲海酒造 綾セレクション_３８度_乙_麦,1,1520,1
4971495011498,雲海酒造　薩摩古秘　芋２５°９００ｍｌ,249,2505,490,雲海酒造 薩摩古秘_２５度_乙_芋_９００ｍｌ,26,26728,26
4971495011665,雲海　日向木挽　黒・芋２０゜９００ｍｌパック,249,2505,660,雲海酒造 日向木挽黒_２０度_乙_芋_９００ｍｌ,6,4548,6
4971495011764,日向木挽　黒　いも２０°ＰＥＴ　２００ｍｌ,249,2505,339,雲海酒造 日向木挽黒_２０度_乙_芋_２００ｍｌ,5,950,5
4971495011856,雲海酒造　さつま木挽　黒麹仕込み芋２５°９００ｍｌ,249,2505,149,雲海酒造 さつま木挽黒麹仕込み_２５度_乙_芋_９００ｍｌ,1,848,1
4971495011870,雲海酒造　さつま木挽　黒麹仕込み芋２５°１．８Ｌパック,249,2505,150,雲海酒造 さつま木挽黒麹仕込み_２５度_乙_芋_１．８Ｌ_パック,52,76248,53
4971495013614,雲海酒造　そば焼酎雲海　黒麹２５°１．８Ｌパック,249,2505,168,雲海酒造 そば雲海黒麹_２５度_乙_そば_１．８Ｌ,13,16804,13
4971495013744,日向　古秘　いも２５°９００ｍｌ,249,2505,340,雲海酒造 日向古秘_２５度_乙_芋_９００ｍｌ,3,2760,3
4971495013836,雲海酒造　２０°雲海　そばペット　２００ｍｌ,249,2505,167,雲海酒造 そば雲海_２０度_乙_そば_２００ｍｌ_ペット,50,9500,50
4971495014208,雲海　木挽ＢＬＵＥ　２０度　瓶　１．８Ｌ,249,2505,187,雲海酒造 木挽ＢＬＵＥ_２０度_乙_芋_１．８Ｌ,1,1423,1
4971495014215,雲海　木挽ＢＬＵＥ　２０°瓶　９００ｍｌ,249,2505,911,雲海酒造 木挽ＢＬＵＥ_２０度_乙_芋_９００ｍｌ,6,4602,6
4971495014222,雲海　日向木挽ＢＬＵＥ　パック　１．８Ｌ,249,2505,47,雲海酒造 木挽ＢＬＵＥ_２０度_乙_芋_１．８Ｌ_パック,103,115772,103
4971495014239,雲海　木挽ＢＬＵＥ　２０度　スリムパック　９００ｍｌ,249,2505,229,雲海酒造 木挽ＢＬＵＥ_２０度_乙_芋_９００ｍｌ_パック,6,4548,6
4971495014246,雲海　木挽ＢＬＵＥ　２０°ペット　５００ｍｌ,249,2505,912,雲海酒造 木挽ＢＬＵＥ_２０度_乙_芋_５００ｍｌ_ペット,11,5005,11
4971495014253,木挽ＢＬＵＥ　いも２０°ＰＥＴ　２００ｍｌ,249,2505,341,雲海酒造 木挽ＢＬＵＥ_２０度_乙_芋_２００ｍｌ_ペット,14,2660,14
4971495016561,雲海ワイン　キャンベルロゼ,249,2495,576,雲海酒造　雲海ワインキャンベルアーリー_７２０ｍｌ,2,2200,2
4971495016578,雲海ワイン　マスカット・ベーリーＡ,249,2495,593,雲海酒造 雲海ワイン_マスカット・ベリーA_７２０ｍｌ,2,2600,2
4971495016585,雲海ワイン　デラウェア,249,2495,601,雲海酒造 雲海ワイン_デラウェア_７２０ｍｌ,2,2200,2
4971495016608,ナイヤガラ,249,2495,606,雲海酒造 雲海ワイン_ナイアガラ_７２０ｍｌ,1,1500,1
4971495019029,雲海酒造　木挽ＢＬＵＥ　２５°９００瓶,249,2505,186,雲海酒造 木挽ＢＬＵＥ_２５度_乙_芋_９００ｍｌ,62,49528,62
4971495019036,雲海酒造　木挽ＢＬＵＥ　２５°１．８Ｌパック,249,2505,166,雲海酒造 木挽ＢＬＵＥ_２５度_乙_芋_パック,434,632280,437
4971495019043,雲海酒造　木挽ＢＬＵＥ　２５°９００パック,249,2505,244,雲海酒造 木挽ＢＬＵＥ_２５度_乙_芋_パック,44,36211,44
4971495019302,?,249,2505,0,雲海酒造 木挽ＢＬＵＥ_２５度_乙_芋_７２０ｍｌ,12,11760,12
4971631102110,?,249,2492,644,北川本家 地酒_富翁冬冷酒,24,12936,24
4971631413049,富翁　祇園小町　純米吟醸,249,2492,213,富翁　祇園小町　純米吟醸　７２０ｍｌ,2,2160,2
4971631413063,富翁　祇園小町　純米吟醸,249,2492,225,富翁　祇園小町　純米吟醸,1,430,1
4971631714061,富翁　京都乃大吟醸純米　３００ｍｌ,249,2492,347,北川本家 地酒_富翁古都京都の大吟醸純米純米大吟醸酒_３００ｍｌ,171,85500,171
4971631722110,富翁　京都の夏冷酒　純米吟醸酒,249,2492,774,富翁　京都の夏冷酒　純米吟醸酒,43,42140,43
4971631724046,富翁　山田錦　純米酒,249,2492,194,富翁　山田錦　純米酒　７２０ｍｌ,1,980,1
4971650000275,菊正宗　生もと　純米大吟醸７２０ｍｌ,249,2492,686,菊正宗酒造 ＮＢ_菊正宗超特撰生もと純米大吟醸酒_７２０ｍｌ,3,3840,3
4971650002477,菊正宗　特撰　生もと　本醸造　７２０ｍｌ,249,2492,894,菊正宗酒造 ＮＢ_菊正宗特撰本醸造酒_７２０ｍｌ,15,14406,15
4971650002651,菊正宗　生もと大吟醸　７２０ｍｌ,249,2492,237,菊正宗酒造 ＮＢ_菊正宗超特撰生もと大吟醸酒_７２０ｍｌ,7,6636,7
4971650003504,菊正宗　上撰　瓶　１８００ｍｌ,249,2492,667,菊正宗酒造 ＮＢ_菊正宗上撰_１．８Ｌ,2,3316,2
4971650003788,菊正宗　木もと超辛口　徳利　瓶　７２０ｍｌ,249,2492,282,菊正宗酒造 ＮＢ_菊正宗上撰生もと超辛口_７２０ｍｌ,3,2454,3
4971650003924,菊正宗　上撰　本醸造パック　１．８Ｌ,249,2492,262,菊正宗酒造 ＮＢ_菊正宗上撰本醸造酒_１．８Ｌ_パック,270,379398,272
4971650004372,菊正宗　上撰　本醸造パック　７２０ｍｌ,249,2492,261,菊正宗酒造 ＮＢ_菊正宗上撰本醸造酒_７２０ｍｌ_パック,131,91255,135
4971650004389,菊正宗　純米樽酒　３００ｍｌ,249,2492,496,菊正宗酒造 ＮＢ_菊正宗上撰樽酒純米酒_３００ｍｌ,270,108202,279
4971650005171,菊正宗　きもと樽酒　パック　９００ｍｌ,249,2492,768,菊正宗酒造 ＮＢ_菊正宗上撰生もと樽酒_９００ｍｌ,70,47040,70
4971650005799,菊正宗　樽酒ネオカップ　１８０ｍｌ,249,2492,937,菊正宗酒造 ＮＢ_菊正宗上撰樽酒_１８０ｍｌ_カップ,411,83002,442
4971650005850,菊正宗　ピン　パック　９００ｍｌ,249,2492,121,菊正宗酒造 ＮＢ_菊正宗ピン_９００ｍｌ_パック,324,185901,314
4971650005935,菊正宗　香りたつ糖質７０％オフ　パック　１８００ｍｌ,249,2492,812,菊正宗酒造 ＮＢ_香りたつ、糖質７０％オフ_１．８Ｌ,29,29532,29
4971650008554,菊正宗　すだち冷酒パック　９００ｍｌ,249,2508,109,菊正宗酒造 すだち冷酒_９００ｍｌ,103,53784,108
4971650146140,菊正宗　ピン淡麗仕立　２Ｌ,249,2492,129,菊正宗酒造 ＮＢ_菊正宗ピン淡麗仕立_２Ｌ_パック,423,417052,424
4971650146164,菊正宗　ピン　３Ｌ,249,2492,170,菊正宗酒造 ＮＢ_菊正宗ピン淡麗仕立_３Ｌ_パック,11,18111,12
4971650204321,菊正宗　純米樽酒　７２０ｍｌ,249,2492,530,菊正宗酒造 ＮＢ_菊正宗上撰樽酒純米酒_７２０ｍｌ,176,147838,177
4971650205779,菊正宗　しぼりたてギンパック　１８００ｍｌ,249,2492,499,菊正宗酒造 ＮＢ_菊正宗しぼりたてギン_１．８Ｌ_パック,325,363873,328
4971650205786,菊正宗　ギンパック　９００ｍｌ,249,2492,890,菊正宗酒造 ＮＢ_菊正宗しぼりたてギン_９００ｍｌ_パック,341,219477,339
4971686225543,小山本家酒造　界　パック　２０００ｍｌ,249,2492,816,小山本家酒造 地酒_界_２Ｌ_パック,35,29206,37
4971686263590,ＳｔｙｌｅＯＮＥ　極上ノ辛口　パック　上撰　１５°　１８０ｍｌ,249,2492,119,小山本家酒造 地酒_極上ノ辛口_１８０ｍｌ,3318,367533,3911
4971980050339,ニッポンプレミアム　愛媛県産いよかんチューハイ　３５０ｍｌ,249,2508,674,合同酒精 ニッポンプレミアム＜愛媛県産いよかんのチューハイ＞_３５０ｍｌ_缶,728,87386,742
4971980119142,合同酒精　麦盛り　２５°１．８Ｌパック　※終売,249,2493,121,合同酒精 麦盛り_２５度_混和_麦_１．８Ｌ_パック,2,2056,2
4971980131922,２５°ゴ−ド−酎ハイ専科１．８Ｌ,249,2493,22,合同酒精 酎ハイ専科_２５度_甲_１．８Ｌ_パック,13,12150,13
4971980132660,合同　デンキブラン７２０ｍｌ,249,2508,511,合同酒精 電気ブラン_７２０ｍｌ,12,12576,12
4971980151333,?,249,2508,0,合同　デンキブラン　３０度　Ｎ　７２０ｍｌ,4,2672,4
4971980168737,合同酒精　赤芋海渡　２５°　芋　パック　１．８Ｌ,249,2505,120,合同酒精 赤芋海渡_２５度_乙_芋_１．８Ｌ_パック,17,25600,20
4971980178309,合同酒精　武者揃い　９００ｍｌ,249,2504,3,合同　武者揃い　パック　９００ｍｌ,8,3040,8
4971980182030,モメサン　メルロー　７５０ｍｌ,249,2495,883,モメサン　メルロー　瓶　Ｓキャップ　７５０ｍｌ,89,88718,87
