item_cd_2,item_name_1,itemnm,count,amount,quantity
4973480631322,メルシャン　Ｒモンダヴィウッドブリッジ　カベルネ　７５０ｍｌ,ＲＭ　ウッドブリッジカベルネＳＣ１４Ｃ　７５０ｍｌ,2,1960,2
4973480648740,メルシャン　ドゥルト　ヌメロ・アン赤７５０ｍｌ,ＣＶ　ヌメロ・アン　ルージュ１３Ａ　Ｒ　７５０ｍｌ,1,1898,1
4973480648825,メルシャン　ドゥルト　メドック　７５０ｍｌ,ＣＶ　メドック　１３Ｃ　赤　７５０ｍｌ,1,2280,1
4973480659364,メルシャン　カッシェロ　デル　ディアブロ　カベルネソーヴィニヨン　７５０ｍｌ,ＣＹＴカッシェロ・カベルネＳＣ１４Ｓ赤　７５０ｍｌ,9,14376,12
4973480659371,メルシャン　カッシェロ　デル　ディアブロ　メルロー　７５０ｍｌ,ＣＹＴカッシェロ・メルローＳＣ１５　赤　７５０ｍｌ,2,2396,2
4973480659388,メルシャン　カッシェロ　デル　ディアブロ　シャルドネ　７５０ｍｌ,ＣＹＴカッシェロ・シャルドネＳＣ１５Ａ白７５０ｍｌ,4,4792,4
4973480662166,メルシャン　カッシェロ　デル　ディアブロ　ピノ・ノワール　７５０ｍｌ,ＣＹＴカッシェロ・ピノノワールＳＣ１４Ｓ７５０ｍｌ,9,10782,9
4973480666188,メルシャン　サンライズ　カベルネソーヴィニヨン　７５０ｍｌ,ＣＹＴサンライズ　カベルネ　ＳＣ１５Ｃ　７５０ｍｌ,10,7980,10
4973480666201,メルシャン　サンライズ　シャルドネ　７５０ｍｌ,ＣＹＴサンライズシャルドネＳＣ１５ＣＷ　７５０ｍｌ,4,3192,4
4973480672875,メルシャン　フロンテラ　カベルネソーヴィニヨン　７５０ｍｌ,ＣＹＴ　フロンテラ　カベルネＳ　ＣＢ　７５０ｍｌ,33,16932,34
4973480672882,メルシャン　フロンテラ　シャルドネ　７５０ｍｌ,ＣＹＴ　フロンテラ・シャルドネＳＣ　ＢＷ７５０ｍｌ,15,7470,15
4973480676835,メルシャン　ツェラーカッツゼクト３７５ｍｌ,GAｼﾕﾐﾂﾄ ﾂｴﾗ- ｼﾕｳﾞｱﾙﾂｶﾂﾂ ｾﾞｸﾄｼﾛ 375ML,3,3240,3
4973480826476,メルシャン　サンライズスパーク　白　７５０ｍｌ,ＣＹＴ　サンライズスパークリング　ＮＷ　７５０ｍｌ,2,1996,2
4973480829521,メルシャン　フロンテラ　ロゼ　７５０ｍｌ,ＣＹＴ　フロンテラ　ロゼ　ＳＣ　ＡＰ　７５０ｍｌ,19,10458,21
4973480832248,メルシャン　サンライズ　スパークリングロゼ　７５０ｍｌ,ＣＹＴサンライズ　スパークリングロゼＮＰ７５０ｍｌ,1,998,1
4973480836796,メルシャン　サンライズＳＰロゼ　３７５ｍｌ,ＣＹＴサンライズ　スパークリングロゼＨＮ３７５ｍｌ,1,698,1
4973480836963,メルシャン　ピエール＆レミー・ゴーティエ　カベルネ・ソーヴィニヨン　７５０ｍｌ,Ｐ＆Ｒ　カベルネ　ＳＣ　１４　７５０ｍｌ,1,1121,1
4973480837007,メルシャン　ピエール＆レミー・ゴーティエ　シャルドネ　７５０ｍｌ,Ｐ＆Ｒ　シャルドネ　ＳＣ１５　Ｗ　７５０ｍｌ,1,1120,1
4973480838707,メルシャン　フロンテラソ　ーヴィニヨンブラン　７５０ｍｌ,ＣＹＴフロンテラソーヴィニヨンブランＳＣＮ　７５０,9,4482,9
4973480842858,メルシャン　カノン・デュ・マレシャル　ロゼ　７５０ｍｌ,ＣＡＺ　カノンデュマレシャルロゼ１４　７５０ｍｌ,1,1398,1
4973480850785,メルシャン　プードゥ　カベルネソーヴィニヨン＆シラーズ　７５０ｍｌ,ＣＹＴプードゥ　カベルネ＆シラーズＳＣ　７５０ｍｌ,20,8988,21
4973480850792,メルシャン　プードゥ　シャルドネ＆ペドロヒメネス　７５０ｍｌ,ＣＹＴプードゥ　ＣＨ＆ペドロヒメネスＳＣ７５０ｍｌ,23,10272,24
4973480850952,メルシャン　フロンテラ　シラーズ　７５０ｍｌ,ＣＹＴ　フロンテラ　シラーズ　ＳＣ　７５０ｍｌ,12,5976,12
4973480850969,メルシャン　フロンテラ　モスカート　７５０ｍｌ,ＣＹＴ　フロンテラ　モスカート　ＳＣ　７５０ｍｌ,6,2988,6
4973480856442,メルシャン　ドゥルト　ｂボルドールージュ　７５０ｍｌ,ＣＶ　ｂボルドー　ルージュＳＣＤ　７５０ｍｌ,8,7040,8
4973480856459,メルシャン　ドゥルト　ｂボルドーブラン　７５０ｍｌ,ＣＶ　ｂボルドー　ブランＳＣＣ　７５０ｍｌ,1,848,1
4973480857012,メルシャン　フロンテラ　ピノノワール　７５０ｍｌ,フロンテラ_ピノ・ノワール_７５０ｍｌ,1,498,1
4973480858187,メルシャン　フロンテラプレミアム　ナイト・ハーベスト　ホワイト　７５０ｍｌ,ＣＹＴフロンテラプレミアムＮＨホワイト　７５０ｍｌ,2,1396,2
4973480861118,メルシャン　フロンテラ　プレミアム　スパークリング　白　７５０ｍｌ,ＣＹＴフロンテラプレミアムスパークリング７５０ｍｌ,2,1396,2
4973766000323,薩摩酒造　さつま白波芋２５度　１８００ｍｌ,薩摩酒造 さつま白波_２５度_乙_芋_１．８L_パック,15,24000,15
4973766000897,薩摩酒造　神の河　麦　２５度　７２０ｍｌ,薩摩酒造 神の河_２５度_乙_麦_７２０ｍｌ,16,21600,20
4973766004031,薩摩酒造　神の河ライト麦２０度６００ｍｌ,薩摩酒造 神の河Ｌｉｇｈｔ_２０度_乙_麦_６００ｍｌ,4,3040,4
4973766004390,薩摩酒造　さつま白波芋スリム　９００ｍｌ,薩摩酒造 さつま白波_２５度_乙_芋_９００ｍｌ_パック,15,13410,15
4974061172869,ＭＨＤ　オールドパーシルバー７００ｍｌ,オールドパー_シルバー４０度_７５０ｍｌ,2,5960,2
4974160003002,三輪酒造　白川郷　純米にごり酒３００ｍｌ,三輪酒造 地酒_白川郷にごり酒純米酒_３００ｍｌ,5,2140,5
4974160004009,三輪酒造　白川郷　純米にごり　７２０ｍｌ,三輪酒造 地酒_白川郷にごり酒純米酒_７２０ｍｌ,16,25960,22
4976876327700,福光屋　金色のしずく　１８００ｍｌ,福光屋 地酒_福正宗金色のしずく純米酒_１．８Ｌ,10,9500,10
4976879091943,北関酒造　とくまる　うまくち原酒パック　１８０ｍｌ,北関酒造 地酒_とくまるうまくち原酒_１８０ｍｌ,23,3080,35
4976881244757,本坊酒造　桜島黒麹仕立芋２５度１８００ｍｌ,本坊酒造 黒麹仕立て桜島_２５度_乙_芋_１．８Ｌ_パック,37,50464,38
4976881245730,本坊酒造　桜島黒麹仕立芋２５度９００ｍｌ,本坊酒造 黒麹仕立て桜島_２５度_乙_芋_９００ｍｌ_パック,16,10640,14
4976881247475,本坊酒造　あらわざ桜島２５度　９００ｍｌ,本坊酒造 あらわざ桜島_２５度_乙_芋_９００ｍｌ,4,3384,4
4976881413221,マルスワイナリー　夏のワイン　マスカット＆ライチ　５００ｍｌ,マルス　夏のワイン　マスカット＆ライチ　５００ｍｌ,8,6528,8
4976881414211,シャトーマルス　甲州ヴェルディーニョ７２０ｍｌ,マルス　甲州ヴェルディーニョ　白　７２０ｍｌ,3,3594,3
4976881417786,マルスワイナリー　そのままにごり赤わいん７２０ｍｌ,マルスワイン　直送そのままにごり赤わいん７２０ｍｌ,1,980,1
4976881501164,本坊酒造　マルス　モルテージ　越百　モルトセレクション　７００ｍｌ,本坊酒造 マルスモルテージ越百_モルトセレクション_７００ｍｌ,1,4200,1
4977754105298,はこだてわいん　酸化防止剤無添加　キャンベルアーリー　７２０ｍｌ,函館　無添加キャンベル赤　Ｎ　７２０,3,2960,3
4977991318215,宮崎本店　キンミヤパック　１８００ｍｌ,宮崎本店 キンミヤ_２５度_甲_１．８Ｌ_パック,17,23970,17
4977991360900,宮崎本店　キンミヤ焼酎　６００ｍｌ,宮崎本店 キンミヤ_２５度_甲_６００ｍｌ,24,12000,24
4978432029981,福徳長　博多の華芋黒麹２５度１８００ｍｌ,福徳長酒類 博多の華_２５度_乙_芋_１．８Ｌ_パック,1,1198,1
4978432088735,富久娘酒造　富久娘上撰パック　３０００ｍｌ,福徳長酒類 地酒_上撰富久娘普通酒_３Ｌ_パック,5,5740,5
4978432110191,福徳長　博多の華　麦　１２度パック　９００ｍｌ,福徳長酒類 博多の華_１２度_乙_麦_９００ｍｌ_パック,5,2796,7
4978432110207,福徳長　琥珀色の博多の華　麦　１２度カップ　２００ｍｌ,福徳長酒類 琥珀色の博多の華_１２度_乙_麦_２００ｍｌ_カップ,10,980,10
4978432201073,福徳長　博多の華琥珀の刻　７２０ｍｌ,福徳長酒類 博多の華琥珀の刻_２７度_乙_麦_７２０ｍｌ,1,898,1
4978432201158,福徳長　博多の華　すっきり麦パック　５００ｍｌ,福徳長酒類 博多の華すっきり麦_２５度_乙_麦_５００ｍｌ_パック,6,2304,6
4978432222979,福徳長　茶露　２０度　７２０ｍｌ,福徳長酒類 茶露_２０度_乙_緑茶_７２０ｍｌ,1,898,1
4978432227226,福徳長　麦はるか１２度　２００ｍｌ,福徳長酒類 麦はるか_１２度_混和_麦_２００ｍｌ,14,2100,20
4978432320309,福徳長　博多の華麦３年貯蔵　７２０ｍｌ,福徳長酒類 博多の華三年貯蔵_２５度_乙_麦_８２０ｍｌ,3,2940,3
4978432320446,福徳長　博多の華　麦　２５度１８００ｍｌ,福徳長酒類 博多の華_２５度_乙_麦_１．８Ｌ_パック,158,176646,177
4978432322600,福徳長　さつま美人黄金千貫黒７２０ｍｌ,福徳長酒類 さつま美人黄金千貫_２５度_乙_芋_７２０ｍｌ,5,4256,5
4978432324208,くらしモア　むぎ焼酎　２５度　１８００ｍｌ,福徳長酒類 大地のときめきむぎ焼酎_２５度_乙_１．８Ｌ_パック,15,18900,17
4978432324420,くらしモア　本格米焼酎　２５度　１８００ｍｌ,福徳長酒類 ニチリウ_２５度_乙_米_１．８Ｌ,13,19108,17
4978432324437,くらしモア　本格そば焼酎２５度　１８００ｍｌ,福徳長酒類 大地のときめきそば焼酎_２５度_乙_１．８Ｌ_パック,19,22480,20
4978432324598,福徳長　博多の華　黒麹２５度９００ｍｌ,福徳長酒類 博多の華黒麹_２５度_乙_麦_９００ｍｌ_パック,12,7800,12
4978432333095,福徳長　博多の華　麦　２０度１８００ｍｌ,福徳長酒類 博多の華_２０度_乙_麦_１．８Ｌ_パック,59,59396,62
4978432339509,福徳長　博多の華麦１２度カップ　２００ｍｌ,福徳長酒類 博多の華_１２度_乙_麦_２００ｍｌ_カップ,203,36162,369
4978432348051,福徳長　博多の華　黒麹　麦　２５度パック　２０００ｍｌ,福徳長酒類 博多の華黒麹_２５度_乙_麦_２Ｌ_パック,16,19168,16
4978432376481,福徳長　２５度　琥珀色の博多の華麦　１８００ｍｌ,福徳長酒類 琥珀色の博多の華_２５度_乙_麦_１．８Ｌ_パック,32,59900,50
4978432379031,福徳長　米だけのやさしいお酒　２０００ｍｌ,福徳長酒類 地酒_米だけのやさしいお酒普通酒_２Ｌ_パック,35,28408,36
4978432404368,福徳長　夢ひらり熟成麦　２５度　７２０ｍｌ,福徳長酒類 夢ひらり_２５度_乙_麦_７２０ｍｌ,2,1780,2
4978432523243,福徳長　甲斐の酒超辛口パック９００ｍｌ,福徳長酒類 地酒_甲斐の酒超辛口普通酒_９００ｍｌ_パック,10,3904,10
4978432536342,福徳長　２５度　琥珀色の博多の華麦　９００ｍｌ,福徳長酒類 琥珀色の博多の華_２５度_乙_麦_９００ｍｌ_パック,7,6286,7
4978432561085,福徳長　熟成麦焼酎　琥珀伝承４０００ｍｌ,福徳長酒類 琥珀伝承_２５度_乙_麦_４Ｌ_ペット,5,14880,6
4978432561139,福徳長　熟成麦焼酎琥珀伝承　２７００ｍｌ,福徳長酒類 熟成麦むぎ_２５度_乙_麦_２．７Ｌ_ペット,7,12460,7
4978432602092,福徳長　博多の華　樫とピート７２０ｍｌ,福徳長酒類 博多の華樫とピートスモーキー＆リッチな甘み_２５度_乙_麦_７２０ｍｌ,1,998,1
4978432672316,福徳長　米だけのやさしいお酒純米吟醸１８００ｍｌ,福徳長酒類 地酒_米だけのす～っと飲めてやさしいお酒純米酒_１．８Ｌ,31,29926,31
4978432752155,福徳長　博多の華すっきり麦　１８００ｍｌ,福徳長酒類 博多の華すっきり麦_２５度_乙_麦_１．８Ｌ_パック,127,130738,131
4978432812811,福徳長　博多の華　スモーキーオーク　２５度１８００ｍｌ,福徳長酒類 博多の華スモーキーオーク_２５度_乙_麦_１．８Ｌ_パック,14,16772,14
4978526000056,中埜酒造　國盛　ぶどうのお酒　７２０ｍｌ,中埜酒造 國盛_ぶどうのお酒_７２０ｍｌ,1,880,1
4978526000452,中埜酒造　こだわり梅酒パック　２０００ｍｌ,中埜酒造 こだわり梅酒_２０００ｍｌ,17,11526,17
4978526003392,中埜酒造　トロメルト　みかん　３００ｍｌ,中埜酒造 國盛_ｔｏｒｏｍｅｌｔミカン_３００ｍｌ,3,1494,3
4978526003552,中埜酒造　トロメルト　ライチ　３００ｍｌ,中埜酒造 國盛_ｔｏｒｏｍｅｌｔライチ_３００ｍｌ,4,1992,4
4978526807501,中埜酒造　ざくろのお酒梅酒仕立１０００ｍｌ,中埜酒造 國盛_ざくろのお酒_梅酒仕立て_１Ｌ_パック,9,6552,9
4978526808171,中埜酒造　國盛　みかんのお酒　７２０ｍｌ,中埜酒造 國盛_みかんのお酒_７２０ｍｌ,9,7920,9
4978526810747,中埜酒造　國盛　もものお酒　７２０ｍｌ,中埜酒造 國盛_もものお酒_７２０ｍｌ,8,7040,8
4978526855113,中埜酒造　國盛　淡麗ゆず酒　２０００ｍｌ,中埜酒造 國盛_淡麗ゆず酒_２Ｌ_パック,5,3900,5
4979835375095,八鹿　銀座のすずめ琥珀　１８００ｍｌ,八鹿酒造 銀座のすずめ琥珀_２５度_乙_麦_１．８Ｌ,1,2800,1
4979835375101,八鹿　銀座のすずめ琥珀　７２０ｍｌ,八鹿酒造 銀座のすずめ琥珀_２５度_乙_麦_７２０ｍｌ,9,11682,9
4980573103314,白瀧　上善如水　純米吟醸　７２０ｍｌ,白瀧酒造 地酒_上善如水純米吟醸酒_７２０ｍｌ,3,3909,3
4980573103321,白瀧　上善如水　純米吟醸　３００ｍｌ,白瀧酒造 地酒_上善如水純米吟醸酒_３００ｍｌ,12,6972,12
4980573203151,白瀧　辛口　魚沼純米　７２０ｍｌ,白瀧酒造 地酒_辛口魚沼純米酒_７２０ｍｌ,5,4670,5
4981432015199,岡村本家　純米大吟醸　平次郎　７２０ｍｌ,,1,2580,1
4982752312029,小鹿酒造　本にごり芋２５度壜　９００ｍｌ,小鹿酒造 小鹿本にごり_２５度_乙_芋_９００ｍｌ,1,924,1
4983422310222,清水清三郎商店　作　純米酒　穂乃智　７２０ｍｌ,清水清三郎商店 地酒_作穂乃智純米酒_７２０ｍｌ,3,7482,3
4984133103134,福井弥平商店　萩乃露　純米まごころ１８００ｍｌ,福井弥平商店 地酒_萩乃露純米まごころ_１．８Ｌ×２,9,18531,9
4984133107088,福井弥平商店　萩乃露　純米大吟醸（黒ラベル）　７２０ｍｌ,福井弥平商店 地酒_萩乃露純米大吟醸黒ラベル_７２０ｍｌ,1,3150,1
4984133111467,福井弥平商店　萩乃露　極上　１８００ｍｌ,福井弥平商店 地酒_萩乃露極上,7,17064,12
4984133114598,福井弥平商店　萩乃露　極上　７２０ｍｌ,福井弥平商店 地酒_萩乃露極上_７２０ｍｌ,13,9584,13
4984133114666,福井弥平商店　萩の露　氷温貯蔵純米吟醸酒うちのみ　７２０ｍｌ,福井弥平商店 地酒_萩乃露氷温貯蔵純米吟醸酒うちのみ_７２０ｍｌ×３,2,2540,2
4984133114673,福井弥平商店　萩の露　純米まごころ７２０ｍｌ,福井弥平商店 地酒_萩乃露純米まごころ_７２０ｍｌ,8,7624,8
4984133114697,福井弥平商店　萩乃露　純米吟醸辛口７２０ｍｌ,福井弥平商店 地酒_萩乃露純米吟醸辛口_７２０ｍｌ×３,3,3660,3
4984133116240,福井弥平商店　萩乃露　純米まごころ３００ｍｌ,福井弥平商店 地酒_萩乃露まごころ_３００ｍｌ,10,4100,10
4984133124726,福井弥平商店　萩乃露　一の滴　３００ｍｌ,福井弥平商店 地酒_萩乃露壱ノ滴,11,4180,11
4984133124764,福井弥平商店　萩乃露山廃仕込大辛口７２０ｍｌ,福井弥平商店 地酒_萩乃露生もと仕込大辛口本醸造_１．８Ｌ,2,1000,2
4984133125662,福井弥平商店　萩乃露　吟醸　氷温貯蔵冷酒　３００ｍｌ,福井弥平商店 地酒_萩乃露吟醸氷温貯蔵冷酒,3,1140,3
4984133404514,福井弥平商店　萩乃露和の果のしずくみかん５００ｍｌ,福井弥平商店 萩乃露_和の果のしずく_みかん酒_５００ｍｌ,1,700,1
4984133407515,福井弥平商店　萩乃露和の果のしずくれもん５００ｍｌ,福井弥平商店 萩乃露_和の果のしずく_れもん酒_５００ｍｌ,1,998,1
4984133407522,福井弥平商店　萩乃露和の果のしずく　ゆず　５００ｍｌ,福井弥平商店 萩乃露_和の果のしずく_ゆず酒_５００ｍｌ,1,998,1
4984133412519,福井弥平商店　萩乃露和の果のしずくうめ酒５００ｍｌ,福井弥平商店 萩乃露_和の果のしずく_うめ酒_５００ｍｌ,1,998,1
4984283002042,久保田　碧寿　７２０ｍｌ,朝日酒造 地酒_碧寿純米大吟醸_７２０ｍｌ,6,20532,6
4984283002097,朝日酒造　久保田　純米大吟醸　７２０ｍｌ,朝日酒造 地酒_純米大吟醸_７２０ｍｌ,2,4760,2
4984283010023,久保田　千寿　７２０ｍｌ,朝日酒造 地酒_千寿吟醸酒_７２０ｍｌ,15,23226,15
4984283600019,朝日酒造　朝日山　純米吟醸　７２０ｍｌ,朝日酒造 地酒_朝日山純米吟醸_７２０ｍｌ,6,6480,6
4984283600057,朝日酒造　朝日山　純米大吟醸　越淡麗　７２０ｍｌ,朝日酒造 地酒_朝日山純米大吟醸越淡麗_７２０ｍｌ,9,13482,9
4984283630078,朝日酒造　朝日山　本醸造　７２０ｍｌ,朝日酒造 地酒_朝日山本醸造_７２０ｍｌ,9,3150,7
4984283920018,朝日酒造　純米酒　朝日山　７２０ＭＬ,朝日酒造 地酒_朝日山純米酒_７２０ｍｌ,1,792,1
4985011706027,アシードブリュー　完熟沖縄シークヮーサーのチューハイ　３５０ｍｌ,アシードブリュー アスター完熟沖縄シークヮーサーのチューハイ_３５０ｍｌ_缶,29,4440,30
4985011706355,アシードブリュー　和歌山もものチューハイ　３５０ｍｌ,アシードブリュー アスター和歌山もものチューハイ_３５０ｍｌ_缶,27,4292,29
4985011707475,Ｅ・ＷＡ！　彦根梨のチューハイ　３５０ｍｌ,アシードブリュー Ｅ－ＷＡ！ 彦根梨のチューハイ_３５０ｍｌ_缶,1141,206460,1395
4985011707482,Ｅ・ＷＡ！　彦根梨のチューハイ　３５０ｍｌ×２４,,3,10656,3
4986668250116,喜界島酒造　喜界島　２５度　９００ｍｌ,喜界島酒造 喜界島_２５度_乙_黒糖_９００ｍｌ,1,1040,1
49870114,大関　ワンカップ上撰　１８０ｍｌ,大関 ＮＢ_上撰金冠ワンカップ_１８０ｍｌ_カップ,229,46956,298
4987236006180,養命酒　琥珀生姜酒　７００ｍｌ,養命酒製造 琥珀生姜酒_７００ｍｌ,1,1328,1
4987236006289,養命酒　ハーブの恵み　７００ｍｌ,養命酒製造 ハーブの恵み_７００ｍｌ,4,4720,4
4987236009433,養命酒　ＦとＨのお酒白桃とＡ３００ｍｌ,養命酒製造 フルーツとハーブのお酒_香る白桃と杏仁_３００ｍｌ,10,3580,10
4987236009815,養命酒　ＦとＨのお酒ザクロＲ３００ｍｌ,養命酒製造 フルーツとハーブのお酒_ザクロ_３００ｍｌ,1,358,1
4987236011184,養命酒　ＦとＨのお酒あんずＪ３００ｍｌ,養命酒製造 フルーツとハーブのお酒_あんずとジュニパーベ_３００ｍｌ,2,716,2
4987236011382,養命酒　ＦとＨのお酒ピンクＧＦとＪ３００ｍｌ,養命酒製造 フルーツとハーブのお酒_ピンクグレープフルーツ_３００ｍｌ,6,2148,6
4987236011702,養命酒　高麗人参酒　７００ｍｌ,養命酒製造 高麗人参酒_７００ｍｌ,1,1328,1
4987236011726,養命酒　はちみつのお酒　２５０ｍｌ,養命酒製造 はちみつのお酒_２５０ｍｌ,5,4490,5
49893588,アサヒ　ス・パ・ドライ　１３５ｍｌ,アサヒ スーパードライ_１３５ｍｌ_缶,692,105485,1213
4989489143360,山元酒造　黒五代　２５度　９００ｍｌ,山元酒造 さつま黒五代_２５度_乙_芋_９００ｍｌ_パック,2,1368,2
4990389033651,さつま無双　芋でごわす　黒麹甕壷熟成２５度パック　１８００ｍｌ,芋でごわす　２５度パック　１８００ｍｌ,2,2596,2
4990389034221,さつま無双　赤さつま無双芋２５度９００ｍｌ,さつま無双 赤さつま無双_２５度_乙_芋_９００ｍｌ,3,2853,3
4990583314808,おたる凍結仕込みナイヤガラ　３７５ｍｌ,おたる　凍結仕込みナイヤガラ　１６　白　３７５ｍｌ,2,2760,2
4990583381107,おたる　ナイヤガラ　白　７２０ｍｌ,北海道ワイン　おたる　ナイヤガラ　瓶　７２０ｍｌ,10,10980,10
4991970120941,大海酒造　くじら　芋　７２０ＭＬ,大海酒造 くじらのボトル_２５度_乙_芋_７２０ｍｌ,1,1480,1
4992283002184,大口酒造　伊佐錦黒２５度パック１８００ｍｌ,大口酒造 黒伊佐錦_２５度_乙_芋_１．８Ｌ_パック,17,38148,22
4994147010014,竹内酒造　香の泉　上撰　鳳紋　１８００ｍｌ,竹内酒造 地酒_上撰鳳紋香の泉_１．８Ｌ,1,1860,1
4994147010922,竹内酒造　香の泉特純有機栽培米７２０ｍｌ,竹内酒造 地酒_香の泉契約篤農家米特別純米酒_７２０ｍｌ,1,1277,1
4994147011103,竹内酒造　香の泉　風凛　生貯蔵３００ｍｌ,竹内酒造 地酒_香の泉風凛生貯蔵,8,3040,8
4994147011172,竹内酒造　香の泉特別純米生貯蔵３００ｍｌ,香の泉　特別純米生貯,2,950,2
4994147020860,竹内酒造　香の泉　一番しずく　７２０ｍｌ,竹内酒造 地酒_香の泉一番しずく,1,1277,1
4994147020969,竹内酒造　香の泉　美彩淡露純米７２０ｍｌ,竹内酒造 地酒_香の泉美彩淡露_７２０ｍｌ,1,980,1
4994147020976,竹内酒造　香の泉　楚々淡麗純米７２０ｍｌ,竹内酒造 地酒_香の泉楚々淡麗,2,2572,2
4994147021898,竹内酒造　かのいづみ　純米酒　７２０ｍｌ,竹内酒造 地酒_香の泉純米_７２０ｍｌ,7,5992,7
4994147022963,竹内酒造　柚子の酒　５００ｍｌ,竹内酒造 香の泉_ＨＩＫＯ’Ｓ柚子の酒_５００ｍｌ,1,1200,1
4994147023137,竹内酒造　香の泉　マンゴーの酒５００ｍｌ,竹内酒造 香の泉_ＨＩＫＯ’Ｓマンゴーの酒_５００ｍｌ,1,1200,1
4994147037578,竹内酒造　香の泉　極上　辛口　３００ｍｌ,竹内酒造 地酒_香の泉極上辛口,6,2280,6
4994740001600,大和葡萄酒　樽醗酵無添加赤　７２０ｍｌ,大和葡萄酒 樽醗酵無添加赤わいん 720ml,1,898,1
4995205523316,ムレダ　オーガニック　ティント　赤　７５０ｍｌ,ボデガスムレダ　オーガニツクティント　７５０ｍｌ,2,1316,2
4995205523323,ムレダ　オーガニック　ティント　白　７５０ｍｌ,ボデガスムレダ　オーガニツクブランコ　７５０ｍｌ,2,1316,2
4995205530468,シャトー　ル　ローディエ　ボルドー　７５０ｍｌ,シャトー・ル・ルディエ・ボルドー・シュペリュール_メルロ/カベルネ・フラン/カベルネ・ソーヴィニヨン_７５０ｍｌ,1,898,1
4995230000233,北島酒造　御代栄　黒松大吟醸　７２０ｍｌ,北島酒造 地酒_御代栄大吟醸黒松_７２０ｍｌ,4,9412,4
4995230000288,北島酒造　御代栄　近江のしずく１８００ｍｌ,北島酒造 地酒_御代栄近江米のしずく_１．８Ｌ,2,5800,2
4995230000295,北島酒造　御代栄　近江のしずく　７２０ｍｌ,北島酒造 地酒_御代栄近江米のしずく_７２０ｍｌ,1,1448,1
4995230000325,北島酒造　御代栄　一番酒　１８００ｍｌ,北島酒造 地酒_御代栄しぼったそのまま一番酒_１．８Ｌ,11,33252,12
4995230000332,北島酒造　御代栄　一番酒　７２０ｍｌ,北島酒造 地酒_御代栄しぼったそのまま一番酒_７２０ｍｌ,13,18421,13
4995230000752,北島酒造　御代栄　高級仕込み　１８００ｍｌ,北島酒造 地酒_御代栄高級仕込_１．８Ｌ,2,3602,2
4995230000769,北島酒造　御代栄　金紋　１８００ｍｌ,北島酒造 地酒_御代栄金紋_１．８Ｌ,3,4590,3
4995230000912,北島酒造　御代栄　一番酒　３００ｍｌ,北島酒造 地酒_御代栄しぼったそのまま一番酒_３００ｍｌ,9,5733,9
4995230000950,北島酒造　御代栄　純米大吟近江米しずく３００ｍｌ,北島酒造 地酒_御代栄純米大吟醸近江米のしずく,1,848,1
4995230001025,北島酒造　御代栄　辛口本醸造　３００ｍｌ,北島酒造 地酒_御代栄甲賀流鬼ころし,3,1140,3
4995230001063,北島酒造　酒半　御代栄　７２０ｍｌ,北島酒造 地酒_御代栄酒半,12,10640,14
4995230001506,北島酒造　御代栄　純米うちのみ７２０ｍｌ,北島酒造 地酒_御代栄うちのみ純米酒_７２０ｍｌ,8,7742,8
4995230001674,,北島酒造 地酒_御代栄純米もろみあらごしどぶ_７２０ｍｌ,4,4800,4
4995230002060,北島酒造　純米　みずかがみ　７２０ｍｌ,北島酒造 地酒_御代栄純米みずかがみ_７２０ｍｌ,6,7080,6
4995230002121,北島酒造　御代栄　あみんちゅ純米　３００ｍｌ,北島酒造 地酒_淡海美酒御代栄あみんちゅ純米_３００ｍｌ,5,2205,5
4995230002763,北島酒造　御代栄　うちのみ純米吟醸　７２０ｍｌ,,8,10033,8
4997678110642,オート　コート　ド　ニュイ　赤　２０１７　７５０ｍｌ,テヴノ Ｈコートドニュイ 赤 １７ ７５０ｍｌ,1,2480,1
4997678407056,ポール・マス　クロード・ヴァル　７５０ｍｌ,クロード・ヴァル　赤　７５０ｍｌ,3,2394,3
4997678407469,サンテロ　ピノ　ロゼ　ハーフ　３７５ｍｌ,Ｓ　ピノ・ロゼ　３７５ｍｌ,2,1396,2
4997678411862,デル・スール　カベルネ・ソーヴィニヨン　７５０ｍｌ,アベス・デル・スール　カベルネ・ソーヴィニ　７５０,1,548,1
4997678428457,バラオンダ　バリカ　７５０ｍｌ,バラオンダ　バリカ　７５０ｍｌ,1,1280,1
4997678428495,バラオンダ　カロ　７５０ｍｌ,バラオンダ　　カロ,1,1080,1
4997678428679,ロベティア　シャルドネ　７５０ｍｌ,ロベティア　シャルドネ　７５０ｍｌ,3,2694,3
4997678428686,ロベティア　テンプラニーリョ　７５０ｍｌ,ロベティア　テンプラニーリョ　７５０ｍｌ,6,6286,7
4997678458713,ピニョル　ボルタル　７５０ｍｌ,ピニョル　ポルタル　赤　１１　７５０ｍｌ,1,1780,1
4997678467647,イル　プーモ　プリミティーヴォ　７５０ｍｌ,イル・プーモ　プリミティーヴォ　７５０ｍｌ,1,1180,1
4997678468699,シャトー・トゥール・サン・ボネ　７５０ｍｌ,ＣＨ．トゥール・サン・ボネ　１３　７５０ｍｌ,2,4160,2
4997678477325,レ・ザルム・ド・シャブリ　７５０ｍｌ,レ・ザルム・ド・シャブリ　シャブリ　７５０ｍｌ,5,9900,5
4997678507312,サンテロ　天使のアスティ　７５０ｍｌ,天使のアスティ_モスカート・ビアンコ_７５０ｍｌ,8,9720,9
