jancd,makercd,itemnm,itemkn,tanka,itemkikaku,itemtani,irisu,width,height,depth,jcat1cd,jcat2cd,jcat3cd,jcat4cd,jcatnm,scat1cd,scat2cd,scat3cd,scat4cd,scat1nm,scat2nm,scat3nm,scat4nm,syubaiflg,hatdate,instime,updtime,delete_flg
2400020455558,4901004,クリアアサヒ　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-02-22 00:00:00,2019-10-23 00:00:00,0
2400020455565,4901004,クリアアサヒ　プライムリッチ　（新）　500ml,,0,500.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-02-22 00:00:00,2019-10-23 00:00:00,0
2400020464116,4901004,カルピスサワー　ぶどう　（新）,,0,350.0,ml,1,0,0,0,,,,,,014,083,002,003,飲料･酒類,RTD,柑橘系,柑橘低アル(3%以下),0,,2017-02-22 00:00:00,2019-10-23 00:00:00,0
2400020476379,4901880,極ZERO　500×6缶　（新）,,0,3000.0,ml,6,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2017-03-15 00:00:00,2019-10-23 00:00:00,0
2400020480741,4901004,クリアアサヒ　プライムリッチ　（新）　500ml,,0,500.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-02-22 00:00:00,2019-10-23 00:00:00,0
2400020483629,4901411,淡麗極上生　350×6缶,,0,2100.0,ml,6,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2017-02-22 00:00:00,2019-10-23 00:00:00,0
2400020483650,4901880,バカルディ　ラムハイボール,,0,350.0,ml,0,0,0,0,,,,,,014,083,001,002,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ中アル(4-7%),0,,2017-02-22 00:00:00,2019-10-23 00:00:00,0
2400020518796,4901880,麦とホップ　ザ・ゴールド　350ml　（旧JAN）,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-02-22 00:00:00,2019-10-23 00:00:00,0
2400020543644,4901411,のどごし　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-02-22 00:00:00,2019-10-23 00:00:00,0
2400020546546,4901777,サントリー ほろよい＜カシスとオレンジ＞_缶,,0,350.0,ml,1,0,0,0,,,,,,014,083,002,003,飲料･酒類,RTD,柑橘系,柑橘低アル(3%以下),0,,2017-03-15 00:00:00,2019-11-07 00:00:00,0
2400020555807,4901004,クリアアサヒ　プライムリッチ　（新）　350ml,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-01 00:00:00,2019-10-23 00:00:00,0
2400020563741,4901411,淡麗極上生　350×6缶,,0,2100.0,ml,6,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2017-03-01 00:00:00,2019-10-23 00:00:00,0
2400020567923,4901411,氷結　ZERO　グレープフルーツ　（新）,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-03-01 00:00:00,2019-10-23 00:00:00,0
2400020576062,4901880,麦とホップ　ザ・ゴールド　350ml　（新）,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-01 00:00:00,2019-10-23 00:00:00,0
2400020581264,4901411,のどごし サマースペシャル　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-01 00:00:00,2019-10-23 00:00:00,0
2400020643450,4901411,淡麗極上生　350ml　ケース,,0,0.0,,0,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2017-03-08 00:00:00,2019-10-23 00:00:00,0
2400020643467,4901411,淡麗グリーン　350ml　ケース,,0,8400.0,ml,0,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2017-03-08 00:00:00,2019-10-23 00:00:00,0
2400020652742,4901004,もぎたて　500ML×6缶,,0,3000.0,ml,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-03-08 00:00:00,2019-10-23 00:00:00,0
2400020666312,4901411,淡麗プラチナダブル　350×6缶,,0,2100.0,ml,6,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2017-03-08 00:00:00,2019-10-23 00:00:00,0
2400020671996,4901411,氷結　レモン　350ml　ケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-03-08 00:00:00,2019-10-23 00:00:00,0
2400020708302,4901411,本搾り　糖類無添加　レモン,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-03-08 00:00:00,2019-10-23 00:00:00,0
2400020712583,4901004,クリアアサヒ　プライムリッチ　（新）　500ml　ケース,,0,12000.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-08 00:00:00,2019-10-23 00:00:00,0
2400020713566,4901411,本搾り　オレンジ,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-03-08 00:00:00,2019-10-23 00:00:00,0
2400020717182,4901411,氷結ストロング　マスカット,,0,0.0,,0,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2017-03-08 00:00:00,2019-10-23 00:00:00,0
2400020718127,4901004,クリアアサヒ　350×6缶,,0,2100.0,ml,6,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-08 00:00:00,2019-10-23 00:00:00,0
2400020718622,4901004,クリアアサヒ　プライムリッチ　（新）　350ml　ケース,,0,8400.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-08 00:00:00,2019-10-23 00:00:00,0
2400020719155,4901777,金麦　350×6缶　（新）,,0,2100.0,ml,6,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-08 00:00:00,2019-10-23 00:00:00,0
2400020726573,4901411,のどごし　350ml　ケース,,0,8400.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-08 00:00:00,2019-10-23 00:00:00,0
2400020726962,4901411,のどごし　350ml　ケース,,0,8400.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-08 00:00:00,2019-10-23 00:00:00,0
2400020791069,4901880,麦とホップ　赤　フェストスタイル　500ml　ルースケース,,0,12000.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-08 00:00:00,2019-10-23 00:00:00,0
2400020791083,4901880,麦とホップ　赤　フェストスタイル　500ml,,0,500.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-08 00:00:00,2019-10-23 00:00:00,0
2400020853545,4901777,金麦　350×6缶　（新）,,0,2100.0,ml,6,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-15 00:00:00,2019-10-23 00:00:00,0
2400020879187,4901004,クリアアサヒ　350×6缶,,0,2100.0,ml,6,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-15 00:00:00,2019-10-23 00:00:00,0
2400020913850,4901411,のどごし　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-22 00:00:00,2019-10-23 00:00:00,0
2400020913867,4901777,金麦　糖質75％オフ　500ml,,0,500.0,ml,1,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2017-03-22 00:00:00,2019-10-23 00:00:00,0
2400020913898,4901411,淡麗極上生　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2017-03-22 00:00:00,2019-10-23 00:00:00,0
2400020928434,,ＪＡフーズおおいた大人のつぶらなユズ,,0,190.0,ml,0,0,0,0,,,,,,014,083,002,003,飲料･酒類,RTD,柑橘系,柑橘低アル(3%以下),0,,2017-03-22 00:00:00,2019-10-23 00:00:00,0
2400020938891,4901411,淡麗極上生　350ml　ケース,,0,8400.0,ml,0,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2017-03-22 00:00:00,2019-10-23 00:00:00,0
2400021027259,4901777,サントリー すっきりほろよい＜青りんご＞_３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,083,003,003,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ低アル(3%以下),0,,2017-03-29 00:00:00,2019-11-07 00:00:00,0
2400021027266,4901777,マイナス196℃　ストロングゼロ　ドライ,,0,0.0,,0,0,0,0,,,,,,014,083,001,001,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ高アル(8%以上),0,,2017-03-29 00:00:00,2019-10-23 00:00:00,0
2400021027280,4901777,マイナス196℃　ストロングゼロ　ダブルレモン,,0,350.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-03-29 00:00:00,2019-10-23 00:00:00,0
2400021027358,4901777,サントリー ほろよい＜白いサワー＞_缶,,0,350.0,ml,1,0,0,0,,,,,,014,083,003,003,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ低アル(3%以下),0,,2017-03-29 00:00:00,2019-11-07 00:00:00,0
2400021027372,4901777,サントリー ほろよい＜梅酒ソーダ＞_３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,083,003,003,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ低アル(3%以下),0,,2017-03-29 00:00:00,2019-11-07 00:00:00,0
2400021028157,4901411,濃い味＜糖質０＞　500ml,,0,500.0,ml,1,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2017-03-29 00:00:00,2019-10-23 00:00:00,0
2400021028942,4901411,のどごし　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-22 00:00:00,2019-10-23 00:00:00,0
2400021036015,4901411,のどごし　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-29 00:00:00,2019-10-23 00:00:00,0
2400021037722,4901411,のどごし オールライト　350×6缶　（新）,,0,2100.0,ml,6,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2017-03-22 00:00:00,2019-10-23 00:00:00,0
2400021038248,4901004,クリアアサヒ　贅沢ゼロ　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2017-03-29 00:00:00,2019-10-23 00:00:00,0
2400021047660,4901411,淡麗グリーン　350×6缶,,0,2100.0,ml,6,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2017-03-29 00:00:00,2019-10-23 00:00:00,0
2400021050158,4901004,クリアアサヒ　贅沢ゼロ　350×6缶,,0,2100.0,ml,6,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2017-03-29 00:00:00,2019-10-23 00:00:00,0
2400021103649,4901777,角ハイボール,,0,0.0,,0,0,0,0,,,,,,014,083,001,002,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ中アル(4-7%),0,,2017-03-29 00:00:00,2019-10-23 00:00:00,0
2400021104011,4901411,のどごし　350ml　ケース　キャンペーンパック,,0,8400.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-03-29 00:00:00,2019-10-23 00:00:00,0
2400021140538,4901411,本搾り　糖類無添加　レモン,,0,350.0,ml,1,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021148893,4901004,クリアアサヒ　贅沢ゼロ　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021148930,4901880,極ZERO　350×6缶　（新）,,0,2100.0,ml,6,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021163087,4901004,アサヒ　オフ　350ml　（新）,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021167801,4901777,角ハイボール,,0,0.0,,0,0,0,0,,,,,,014,083,001,002,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ中アル(4-7%),0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021192070,4901411,淡麗極上生　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021192315,4901004,アサヒ　オフ　350×6缶　（新）,,0,2100.0,ml,6,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021227352,4901777,金麦　糖質75％オフ　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021227376,4901004,クリアアサヒ　プライムリッチ　（新）　350ml,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021227994,4901777,マイナス196℃　ストロングゼロ　ビターレモン,,0,350.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021239331,4901777,マイナス196℃　ストロングゼロ　ダブルグレープフルーツ,,0,350.0,ml,1,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021239348,4901777,マイナス196℃　ストロングゼロ　ダブルレモン,,0,350.0,ml,1,0,0,0,,,,,,014,083,001,001,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ高アル(8%以上),0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021241181,4901411,淡麗グリーン　350ml　ケース,,0,8400.0,ml,0,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021241822,4901004,クリアアサヒ　贅沢ゼロ　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021241846,4901004,クリアアサヒ　贅沢ゼロ　350ml,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021250626,4905846,ゆずッシュ,,0,250.0,ml,0,0,0,0,,,,,,014,083,002,003,飲料･酒類,RTD,柑橘系,柑橘低アル(3%以下),0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021255072,4901004,クリアアサヒ　500ml　ケース,,0,12000.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021255607,4901880,麦とホップ　プラチナクリア　350×6缶　（新）,,0,2100.0,ml,6,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021256192,4901004,クリアアサヒ　プライムリッチ　（新）　350×6缶,,0,2100.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021258240,4901004,クリアアサヒ　プライムリッチ　（新）　350×6缶,,0,2100.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021260571,4901004,クリアアサヒ　350ml　ケース,,0,8400.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021262230,4901411,本搾り　糖類無添加　グレープフルーツ,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-04-19 00:00:00,2019-10-23 00:00:00,0
2400021262957,4901004,クリアアサヒ　プライムリッチ　（新）　350ml,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021266481,4901777,金麦　350ml　ケース　（新）,,0,8400.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021270952,4901411,氷結　レモン,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021270969,,氷結　グレープフルーツ,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021276909,,博多あまおう　いちごの果実宴,,0,350.0,ml,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2017-04-12 00:00:00,2019-10-23 00:00:00,0
2400021276930,,みっくちゅじゅーちゅさわー,,0,0.0,,0,0,0,0,,,,,,014,083,003,003,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ低アル(3%以下),0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021276954,4901004,カルピスサワー　（新）,,0,0.0,,0,0,0,0,,,,,,014,083,003,003,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ低アル(3%以下),0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021277098,,神戸居留地レモン　糖質ゼロ,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021277135,,神戸居留地チューハイグレープフルーツ　糖類ゼロ,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-04-05 00:00:00,2019-10-23 00:00:00,0
2400021316544,,☆情熱価格　あまよい　ピーチオレンジ,,0,350.0,ml,0,0,0,0,,,,,,014,083,003,003,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ低アル(3%以下),0,,2017-04-12 00:00:00,2019-10-23 00:00:00,0
2400021320497,4901004,クリアアサヒ　350×6缶,,0,2100.0,ml,6,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-04-12 00:00:00,2019-10-23 00:00:00,0
2400021335729,4901411,のどごし オールライト　350×6缶　（新）,,0,2100.0,ml,6,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2017-04-12 00:00:00,2019-10-23 00:00:00,0
2400021355123,4901004,ハイリキ　ザ・スペシャル　丸ごと搾りレモン,,0,0.0,,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-04-12 00:00:00,2019-10-23 00:00:00,0
2400021358728,4901411,氷結ストロング　ライチ,,0,350.0,ml,1,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2017-04-12 00:00:00,2019-10-23 00:00:00,0
2400021367782,4901004,もぎたて　新鮮レモン　350×6缶,,0,2100.0,ml,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-04-12 00:00:00,2019-10-23 00:00:00,0
2400021367812,4901411,淡麗グリーン　350ml　ケース　キャンペーンパック,,0,8400.0,ml,0,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2017-04-12 00:00:00,2019-10-23 00:00:00,0
2400021367898,4901411,氷結　シャルドネスパークリング,,0,0.0,,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2017-04-12 00:00:00,2019-10-23 00:00:00,0
2400021367942,4901411,氷結　シャルドネスパークリング,,0,0.0,,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2017-04-12 00:00:00,2019-10-23 00:00:00,0
2400021367959,4901880,麦とホップ　ザ・ゴールド　500×6缶　（新）,,0,3000.0,ml,6,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-04-12 00:00:00,2019-10-23 00:00:00,0
2400021368581,4901411,のどごし　350×6缶,,0,2100.0,ml,6,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-04-19 00:00:00,2019-10-23 00:00:00,0
2400021368789,4901411,淡麗プラチナダブル　350ml　ケース　キャンペーンパック,,0,8400.0,ml,0,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2017-04-19 00:00:00,2019-10-23 00:00:00,0
2400021368925,4901411,のどごし　350ml　ケース,,0,8400.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-04-19 00:00:00,2019-10-23 00:00:00,0
